Story Heading,Story Excerpt,Timestamp,Section
Federation of Pakistan v Gen Pervez Musharraf: Treason now accountable,"After the special court's verdict in the high treason case, Article 6 can no longer be dismissed as a dead letter.","01 Jan, 2020 09:55pm",
Chinese national held for beating traffic police constable in Karachi,The suspect assaulted the constable after he prevented the former from parking his car in a no-parking zone: police.,"01 Jan, 2020 08:35pm",Pakistan
Iraqi paramilitaries call for withdrawal from US embassy,"Overnight, demonstrators pitched tents and camped outside the embassy walls.","01 Jan, 2020 07:26pm",World
Sarmad Khoosat reveals why Zindagi Tamasha's trailer was removed from YouTube,We also have a release date.,"02 Jan, 2020 01:17pm",Pakistan
PSL 2020 set to begin on February 20,"Of the total 34 matches, 14 will take place in Lahore, nine in Karachi, eight in Rawalpindi and three in Multan.","02 Jan, 2020 10:56am",Sport
"Despite extreme differences, Centre willing to work with Sindh to benefit citizens: Asad Umar",Says meeting on Centre's projects in Karachi finds progress has improved but difficulties still remain.,"01 Jan, 2020 03:27pm",Pakistan
'Is NAB law only there for politicians?' asks Raza Rabbani during Senate session,Opposition criticises government for hastily summoning NA session as PM Imran stays away.,"02 Jan, 2020 08:01am",
UAE Crown Prince to visit Pakistan tomorrow 'to further strengthen bonds of friendship',The Emirati crown prince had also visited Pakistan in January last year.,"02 Jan, 2020 12:53pm",World
‘New-year euphoria’ pushes stocks in the green as KSE-100 closes 664 points up,Analysts attribute rise to new year’s “euphoria” coupled with a positive economic outlook in the medium to long term.,"01 Jan, 2020 06:13pm",Business
An Islamabad Police parody account is trolling Pakistanis on Twitter,"Not going to lie, we're more invested than ever in Islamabad because of this very funny albeit fake account","01 Jan, 2020 03:17pm",Pakistan
"Thousands march in Hong Kong on New Year's Day, pledge to 'keep fighting'","Police fire tear gas, rubber bullets and water cannons during some brief standoffs.","01 Jan, 2020 02:45pm",World
India approves third moon mission months after landing failure,India's third lunar mission will likely launch in 2020 and will cost less than its previous mission.,"01 Jan, 2020 02:32pm",World
Temperature in Karachi drops to season's lowest on first day of new year,"Temperature may drop as low as eight degrees Celsius in the coming days, says Met department official.","01 Jan, 2020 03:11pm",Pakistan
India celebrates New Year's Eve with protests against citizenship law,"More than 200 people gather in and around a makeshift stage in a Muslim neighbourhood chanting slogans, reciting poetry.","01 Jan, 2020 01:58pm",World
Smoke could affect play in 3rd Test at Sydney Cricket Ground,Air quality has been a regular concern for Sydney residents in recent weeks.,"01 Jan, 2020 01:27pm",Sport
Nasty divorce rumours about Syra-Shahroz point out celebs have the right to a personal life too,"“Social media should be the first to apologise for ‘breaking’ the news,” wrote Anoushey Ashraf on Instagram.","01 Jan, 2020 01:21pm",Pakistan
2019 lifted me to a new level in Test cricket: Babar Azam,"""The more you play the longer format, the more you understand the nuances of the game and find your way.""","01 Jan, 2020 01:41pm",
"North Korea ends test moratoriums, threatens 'new' weapon","Pyongyang has previously fired missiles capable of reaching the entire US mainland, and carried out six nuclear tests.","01 Jan, 2020 01:05pm",World
A 10-part documentary about Justin Bieber is heading to YouTube,It will chronicle the making of the singer’s first album in four years and give fans a glimpse into his private life.,"01 Jan, 2020 01:42pm",World
Swat's snowy peaks a winter treat for tourists,"In winter, the scenic valley transforms into a white wonderland, offering tourists multiple opportunities for adventure.","01 Jan, 2020 01:00pm",Pakistan
PIA chief stopped from working after petition challenges his appointment,SHC issues notices to Air Marsal Arshad Malik and federal govt for Jan 22.,"01 Jan, 2020 11:56am",Pakistan
What does Pakistani fashion hold in store for 2020?,"Fashion in Pakistan has always been a rollercoaster ride but in 2019, it slowed down, becoming more of a chugging train.","01 Jan, 2020 11:30am",Pakistan
Trump threatens Iran after Baghdad embassy attacked,"""They will pay a very BIG PRICE! This is not a Warning, it is a Threat,"" writes Trump, adding ""Happy New Year!""","01 Jan, 2020 01:29pm",World
An industry confused,"Patrick Collister, Editor, Directory magazine, on Directory's Top 20 Most-Awarded Campaigns of 2019","01 Jan, 2020 11:14am",
Justice Mamoon Rashid Sheikh sworn in as 49th chief justice of Lahore High Court,Punjab Governor Chaudhry Mohammad Sarwar administered oath to Justice Sheikh at a ceremony held at Governor House Lahore,"01 Jan, 2020 11:13am",Pakistan
Editorial: Facebook vs Kashmir,"For Kashmiris and those lobbying for their rights, social media in its current form is more curse than blessing.","01 Jan, 2020 10:36am",World
Return of Test cricket overshadows Pakistan’s misfortunes in 2019,If anything the year gone by can be portrayed as a mixed bag of everything for Pakistan cricket.,"01 Jan, 2020 09:59am",Sport
"Uncertainty on several, if not all, fronts was the hallmark of governance in Pakistan through 2019",The good moments in politics in Pakistan are just that — moments.,"01 Jan, 2020 08:36am",Pakistan
Newsmakers: When India went bonkers,"IT was a year when India, by its own standards, went bonkers. From revocation of Article 370 to Citizenship (Amendment)","01 Jan, 2020 08:34am",Sp Supplements
Cover Story: Change or continuity,The good moments in politics in Pakistan are just that — moments.,"01 Jan, 2020 11:35am",Sp Supplements
2020 will be a test of the government’s decisiveness regarding the economy,Will the govt walk the critical walk in 2020?,"01 Jan, 2020 08:18am",Business
Triumph of Greed,Bahria's modus operandi has been the elephant in the room for a long time even though its activities were no secret.,"02 Jan, 2020 08:14am",Sp Supplements
National: Cornered but not quite,"COURTS, parliament, hospitals, tentative agreements, accusations of last-minute betrayal – yet it is moot if 2019...","01 Jan, 2020 08:14am",Sp Supplements
A Dysfunctional ECP,"THIS was a happening year. Indeed, it was. But under the debris of all the important economic and political...","01 Jan, 2020 08:12am",Sp Supplements
Judiciary: Treason now accountable,"AT last a conviction for high treason has been recorded and, hopefully, Article 6 of the Constitution can no longer...","01 Jan, 2020 10:59pm",Sp Supplements
Economy: Talking the big talk,Will the govt walk the critical walk in 2020?,"01 Jan, 2020 11:35am",Sp Supplements
"Mideast: Turmoil, turbulence, travails","THE death of two men starkly opposite in character, and America’s abject surrender once again to Zionist power...","01 Jan, 2020 08:05am",Sp Supplements
"Editorial: As Pakistan enters 2020 with cautious hope, PM Imran will need to shed the 'container syndrome'","At the start of this new year, let us all, and not just the government, embrace the coming decade with an open mind.","01 Jan, 2020 08:01am",Pakistan
Pakistan's decade to nowhere,Rising authoritarianism is undermining democratic political culture and basic rights in Pakistan.,"01 Jan, 2020 07:58am",Pakistan
"Biggest urbanisation in history under way, says study",The United Nations expects 70 per cent of people globally to be living in urban areas by 2050.,"01 Jan, 2020 09:07am",Newspaper
India to restore text messaging services in occupied Kashmir,Official says internet services in govt hospitals will also be restored while curbs on broadband internet will remain.,"01 Jan, 2020 09:14am",Newspaper
Tribal clashes claim 24 lives in Sudan,Rebel groups have suspended peace talks with the govt in response to the tribal clashes and called for an investigation.,"01 Jan, 2020 09:01am",Newspaper
Abducted journalist’s wife accuses Sri Lankan army of derailing case,"Says officers serving in the military intelligence are trying to destroy evidence, intimidate witnesses.","01 Jan, 2020 08:56am",Newspaper
Change of rules may end deadlock on ECP slots,"Rules made in 2011 are not binding on existing parliamentary committee, observes IHC chief justice.","01 Jan, 2020 07:49am",Pakistan
Uber sues California over gig economy labour law,"The legislation, known as Assembly Bill 5, is due to go into effect on Wednesday.","01 Jan, 2020 08:31am",Newspaper
Rupee suffers hard against all major currencies,The biggest appreciation seen in the British pound which gained over 15 per cent.,"01 Jan, 2020 08:34am",Newspaper
2019: a good year for gold,"The one tola and 10 gram rates on Dec 31 were quoted at Rs88,400 and Rs75,790 based on world price of $1,522 per ounce.","01 Jan, 2020 08:27am",Newspaper
Six-month revenue collection shortfall rises to Rs287bn,"Tax return filing date extended till Jan 31, 2020.","01 Jan, 2020 08:25am",Newspaper
The 2010s are likely to be viewed as the decade of smartphones of dumb regimes,"Inevitably, much of the good, the bad and the ugly will carry over into the 2020s.","01 Jan, 2020 07:41am",World
Stocks lose 152 points in directionless trade,"KSE-100 index closes down by 152.55 points (0.37 per cent) at 40,735.08.","01 Jan, 2020 07:35am",Newspaper
PSX returns to positive territory,Pakistani stocks managed to eke out a positive return of 10pc in 2019.,"01 Jan, 2020 07:35am",Newspaper
Lack of LEAs’ support hampers efforts to prevent sale of fake drugs in KP,Perpetrators often remain unpunished due to which the business of counterfeit medicines continues unabated.,"01 Jan, 2020 10:01am",Pakistan
Sindh chief minister raises burning issues in letter to PM,"Expresses concern over halt in funds for critical health projects, gas shortage in the province and water distribution .","01 Jan, 2020 08:18am",Pakistan
Indian violations claimed 59 lives along LoC in 2019,"Shelling also wreaked havoc on civilian properties and damaged public sector facilities, says official.","01 Jan, 2020 08:25am",Pakistan
Govt defends establishment of CPEC Authority,"Opposition terms setting up the authority through a presidential ordinance an ""illegal"" move.","01 Jan, 2020 08:09am",Pakistan
"WB-funded literacy programme to be launched in Punjab, Sindh","Project will also support continuous training for tutors, principals and community groups to ensure quality teaching.","01 Jan, 2020 08:36am",Pakistan
Two MPAs of Balochistan Awami Party unseated by election tribunal,Tribunal also asks the ECP to de-notify the notifications for the election victory of the two MPAs.,"01 Jan, 2020 08:42am",Pakistan
PHC stops FBR from acting against textile mills,Mills challenge the retrospective application of reduction in tax credit from 10 per cent to 5pc for industrial units.,"01 Jan, 2020 10:06am",Pakistan
"Price of petrol raised by Rs2.61 per litre, kerosene by Rs3.10","Apart from consumer fuel, the prices of aircraft fuel have also been raised.","01 Jan, 2020 01:30pm",Newspaper
Nadra sets up desks to register transgender persons for health cards,"""All transgender persons can avail health facilities under the Sehat Sahulat Programme,"" says PM's aide.","01 Jan, 2020 07:57am",Pakistan
Asif’s second world title capped a year of reasonable success for Pakistan snooker,Pakistan snooker witnessed two contrasting scenarios in a span of almost one year — from Dec 2018 to Nov 2019.,"01 Jan, 2020 10:05am",Newspaper
Sensational Babar Azam reflects on 2019,"The year lifted him to a new level in Test cricket, says Azam.","01 Jan, 2020 01:24pm",Newspaper
Misbah fails to mention high-achieving Abid in  year-ending statement,"""Overall, we are on the right track. The more we play the longer format, the more we will improve,"" says Misbah.","01 Jan, 2020 09:55am",Newspaper
Cautious England to back four-day Test proposal,Four-day matches were given the green light by the ICC in 2017.,"01 Jan, 2020 09:58am",Newspaper
Karachi witnessed decrease in terrorism incidents in 2019,Among prominent incidents in the outgoing year are an attack on Mufti Taqi Usmani and kidnapping of girls in DHA.,"01 Jan, 2020 09:03am",Pakistan
Building collapse probe to identify negligent SBCA officials begins,The order to hold the inquiry came from the Local Government Minister Syed Nasir Hussain Shah.,"01 Jan, 2020 09:07am",Pakistan
Ringing in the New Year at Seaview,"Earlier, Sindh Chief Minister Syed Murad Ali Shah lifted the ban on pillion riding in Karachi.","01 Jan, 2020 08:59am",Pakistan
A tough year for Pakistan Railways: 2019 marred by over 100 accidents,Officials say a politically motivated and cosmetic approach main reasons behind surge in derailments and accidents.,"01 Jan, 2020 09:48am",Pakistan
Irrigation dept claims credit for executing key projects in 2019,Official says provincial irrigation dept also conducted a major campaign against water theft.,"01 Jan, 2020 09:36am",Pakistan
Punjab Assembly resolution seeks most stringent anti-blasphemy laws,Resolution asks govt to set up a central screening system to intercept blasphemous material on social media.,"01 Jan, 2020 09:32am",Pakistan
"Quota for tribal dists, Balochistan students increased in medical colleges","Four seats in each of 59 medical and dental colleges have been added to the special quota, Senate body told.","01 Jan, 2020 09:22am",Pakistan
"Crime App, alert button to help complainants in police stations in Rawalpindi",RPO says initiative aimed to ensure citizens approach police to lodge any complaint without fear.,"01 Jan, 2020 09:25am",Pakistan
"77,513 kanals Benami properties detected in Pindi division",The cases have been referred to FBR for further investigations in light of the Benami Act 2017.,"01 Jan, 2020 09:32am",Pakistan
Two houses of parliament convened on 24-hour notice,Govt says decision made to take legislature into confidence over recent developments.,"01 Jan, 2020 08:15am",Newspaper
3 Chinese nationals acquitted in ATM-skimming case due to lack of evidence,"They had been charged with committing electronic crimes, cyber terrorism, fraud and forgery in 2018 in Karachi.","03 Jan, 2020 12:14am",Pakistan
NAB prosecutor in two references against Zardari resigns citing personal reasons,Special Prosecutor Mudassir Naqvi was representing NAB in Park Lane and money laundering references.,"02 Jan, 2020 08:53pm",Pakistan
Decision to amend NAB law made in the interest of the country: PM Imran,"""Our real aim is wealth creation so the country which is buried under the burden of loans [can be freed].""","02 Jan, 2020 07:35pm",Pakistan
"3 killed, several feared trapped as multi-storey building collapses in Sukkur",Officials say several people are still feared to be trapped under the rubble; rescue operation underway.,"02 Jan, 2020 10:48pm",Pakistan
Daniel Craig and Charlize Theron among presenters at the Golden Globes,Ricky Gervais will also return as host for the 77th annual Golden Globes Awards for the fifth time.,"02 Jan, 2020 04:57pm",World
"Stocks continue to soar for second consecutive day as mutual funds, banks spring into action","Analysts say strong expectation of falling interest this year encouraged bank treasuries, mutual funds.","02 Jan, 2020 07:10pm",Business
Do you think PM Imran Khan could make it in Bollywood? Dev Anand did,"Anand apparently turned up at IK's flat in London trying to convince him to act in his directorial, Awwal Number.","03 Jan, 2020 11:59am",Pakistan
Ainy Jaffri and husband announce they've had a baby boy,"She revealed that their son, Aydin, was born in August 2019.","02 Jan, 2020 03:14pm",Pakistan
Anti-Islamic slogans spray-painted near London mosque,"""All prejudice is cowardly and criminals will face the full force of the law,"" says London Mayor Sadiq Khan.","02 Jan, 2020 03:35pm",World
Text messaging services only partially restored in occupied Kashmir: report,"Partial restoration of text messaging services has angered citizens, says Indian media.","02 Jan, 2020 02:32pm",World
The monsters are taking over in the Quiet Place 2 trailer,Time to hold our breath and not make a sound!,"02 Jan, 2020 02:13pm",World
Canadian military police assigned Pokemon Go after fans invade bases,"""We should almost hire a 12-year-old to help us out with this,"" writes security expert David Levenick.","02 Jan, 2020 01:55pm",World
Taiwan's top military chief killed in helicopter crash,62-year-old Shen Yi-ming among eight senior officers on a routine mission to visit soldiers in Yilan county.,"02 Jan, 2020 01:29pm",World
"Abu Dhabi crown prince, PM Imran discuss 'ways to enhance bilateral ties'","Crown prince seen off at the Nur Khan Airbase by Federal Minister for Energy Omar Ayub after ""official"" daylong visit.","02 Jan, 2020 05:49pm",World
Pakistan rejects new Indian army chief’s ‘irresponsible statement on pre-emptive strikes across LoC’,"Foreign Office says there should be no doubt about Pakistan's ""resolve and readiness"" to thwart Indian aggression.","03 Jan, 2020 07:53am",Pakistan
You're Goana wanna try this delicious fish curry recipe,Savoury fish swirling in an aromatic red curry will whet your appetite and warm your heart this winter.,"02 Jan, 2020 11:24am",Pakistan
14 injured as New Delhi factory collapses in fire,Rescue operation under way as officials fear some people may be trapped under the debris.,"02 Jan, 2020 12:18pm",World
Twitter reacts to Lahore braving its coldest winter in decades,"@weather: we're humans, not penguins.","02 Jan, 2020 12:52pm",Pakistan
Saudi Arabia uses sports 'soft power' as lever of influence,Critics say sporting events are aimed at blunting public frustration over an economic downturn and youth unemployment.,"02 Jan, 2020 10:41am",World
Arsenal blow away Man Utd to hand Arteta first win,"""I am very pleased with the performance, I'm even more pleased with the result,"" says Arteta.","02 Jan, 2020 09:44am",Sport
First-ever teacher appointed head of KP's Local Governance School,The school has previously been led by senior officials of the LG dept with expertise in the local body system.,"02 Jan, 2020 09:35am",Pakistan
Bahria Town and the triumph of greed,Bahria's modus operandi has been the elephant in the room for a long time even though its activities were no secret.,"02 Jan, 2020 08:17am",
Editorial: Pakistan is making steady progress out of the grip of militancy,"After nearly two decades of gut-wrenching violence that claimed thousands of lives, Pakistan has turned a corner.","02 Jan, 2020 07:48am",Pakistan
2019 is likely to go down in history as a wasted year in terms of democratic development,The govt failed to address the challenges of running a democratic dispensation by diluting  principles and practices.,"02 Jan, 2020 07:37am",Pakistan
2020: The year of political and economic stability,"Economic matters cannot run on autopilot, nor can they be delegated to one or two men.","02 Jan, 2020 07:36am",Pakistan
Security forces release eight Khyber tribesmen after talks with jirga,One of the arrested tribesmen died under mysterious in custody on Dec 22.,"02 Jan, 2020 09:56am",Pakistan
"Over 50,000 raids conducted against spurious, substandard drugs last year",The move was aimed at getting WHO’s listed authorities permission to export medicines.,"02 Jan, 2020 09:26am",Pakistan
"Govt charges PPP over Rs400,000 for ‘damages’ in Liaquat Bagh",This is the first time any political party has had to pay the Parks and Horticulture Authority for damages.,"02 Jan, 2020 09:24am",Pakistan
60pc of water being supplied to Hyderabad is unchlorinated,Water supply unable to go through the chlorination process at filtration plants due to Wasa's financial crisis.,"02 Jan, 2020 09:24am",Pakistan
Body set up to probe building collapse,Committee will probe whether the building was constructed as per the approved design.,"02 Jan, 2020 09:17am",Pakistan
"16 govt bills, 40 resolutions passed by Sindh Assembly in 2019",PA has been in session for 199 days out of 506 since Aug 2018 putting it ahead of legislatures in other provinces.,"02 Jan, 2020 09:13am",Pakistan
"12 hurt in New Year jubilation firing, 15 suspects held",Police say that the number of victims this year is less than previous years.,"02 Jan, 2020 09:07am",Pakistan
Schools reopen in Sindh despite harsh weather,Various school associations had approached the education secretary seeking an extension in the winter holidays.,"06 Jan, 2020 11:36pm",Pakistan
Rana Sanaullah demands judicial probe into drug case,Says PTI government has nothing to give the country except politics of victimisation.,"02 Jan, 2020 09:13am",Pakistan
Punjab govt to work with experts to fight natural calamities,It has also decided to adopt a strategy of risk assessment before any disaster.,"02 Jan, 2020 09:11am",Pakistan
"Erdogan, Istanbul mayor lock horns over ‘crazy canal’","""Canal Istanbul is a criminal project,"" says Ekrem Imamoglu.","02 Jan, 2020 08:44am",Newspaper
Syrian govt missiles kill eight in Idlib shelter,"Syria’s civil war has killed more than 370,000 people since it started in 2011.","02 Jan, 2020 08:51am",Newspaper
Pope sorry for slapping woman,"""We lose patience many times,"" he confesses.","02 Jan, 2020 10:15am",Newspaper
Pro-Iran protesters leave US embassy in Baghdad,President Donald Trump and other US officials have blamed Iran for attacks on US forces and the embassy.,"02 Jan, 2020 08:27am",Newspaper
Flames from sky lanterns kill 30 monkeys in Germany,Only two chimpanzees could be rescued from the flames by firefighters.,"02 Jan, 2020 08:36am",Newspaper
"12 dead, several missing as Australia counts cost of devastating bushfires",Bushfires have destroyed more than 4 million hectares (10 million acres).,"02 Jan, 2020 08:34am",Newspaper
Taliban attacks leave 26 security personnel dead,The Taliban have intensified their attacks in northern Afghanistan in recent days.,"02 Jan, 2020 08:30am",Newspaper
Nine die as floods swamp Indonesian capital,Indonesia’s National Disaster Mitigation Agency calls on residents to leave flood-hit areas.,"02 Jan, 2020 08:31am",Newspaper
"‘Nasim released from junior side after discussions with Misbah, Waqar’","The main purpose of a strong national junior squad is to provide good talent to the senior team, says Ijaz Ahmed.","02 Jan, 2020 10:17am",Newspaper
Brighton spoil Chelsea’s New Year party as Villa secure vital win,Chelsea boss expresses concern about the lack of consistency from his side.,"02 Jan, 2020 10:14am",Newspaper
"No question over Paine’s captaincy, insists Langer","Paine, 35, scored his seventh Test half-century in the second Test against New Zealand in Melbourne.","02 Jan, 2020 09:52am",Newspaper
Lyon shoots down four-day Test concept,The cash-rich Indian cricket board (BCCI) are yet to declare their stance on the matter.,"02 Jan, 2020 09:58am",Newspaper
Racial quotas row clouds South Africa selections,South Africa’s previously all-white cricket team has changed dramatically over the last three decades.,"02 Jan, 2020 10:08am",Newspaper
"IPO regime made simpler, more efficient",Amendments to IPO Regulations 2017 have been made with the objective to promote capital formation.,"02 Jan, 2020 08:45am",Newspaper
CDWP approves Rs13bn development projects,"Projects approved with the aim to improve livelihoods, transport and communications and water management.","02 Jan, 2020 08:35am",Pakistan
Profit outflow rises to $600m,Data also shows that profits on portfolio investment significantly decreased during this period.,"02 Jan, 2020 08:39am",Newspaper
Inflation clocks in at 12.63pc in December,Data shows that higher food prices have been the largest driver in overall inflation over the previous month.,"02 Jan, 2020 08:28am",Newspaper
"Pakistan, Iran vow effective measures to curb terrorism along border","Facilities for traders, common people living near border promised.","02 Jan, 2020 09:14am",Pakistan
IHC extends Akram Durrani’s bail till 15th,Sharjeel Inam’s pre-arrest bail extended till 7th.,"02 Jan, 2020 09:08am",Pakistan
NAB recovered Rs150bn last year: chairman,"Investigators, prosecutors told to probe white-collar crime cases on scientific basis.","02 Jan, 2020 08:00am",Pakistan
India has installed lethal weapons at LoC: Masood,AJK President Sardar Masood Khan says these reveal the highly aggressive designs of the Modi govt against Pakistan.,"02 Jan, 2020 09:17am",Pakistan
PM vows to turn dream of welfare state into reality,Says government considering issuing ration cards to poor families.,"02 Jan, 2020 07:46am",Pakistan
"Pakistan, India share details of prisoners, N-facilities","366 Pakistanis are languishing in Indian jails, while 282 Indians are in the custody of Pakistani authorities.","02 Jan, 2020 07:43am",Pakistan
"Tax laws changed to punish currency smugglers, benefit traders",Ordinance was notified on Dec 28 but released to media on Jan 1.,"02 Jan, 2020 08:03am",Newspaper
PM’s aide directs FBR to raise revenue collection,Says each dollar not earned by the revenue authority will have to be borrowed.,"02 Jan, 2020 07:16am",Newspaper
Cabinet rushes out draft bill on COAS extension,Decides to table bill in parliament tomorrow after consulting the opposition on the matter.,"02 Jan, 2020 01:11pm",Newspaper
Tens of thousands rally in Iran capital against US 'crimes' after killing of top commander,"“This was a good move, so that the whole world would realise who the terrorist is. The whole world found that out.""","04 Jan, 2020 03:45pm",World
Uber completes acquisition of Careem,The regulatory approval process in Pakistan is ongoing after which the transaction will close in the country: statement.,"03 Jan, 2020 09:15pm",World
"Protesters surround Gurdwara Nankana Sahib, disperse after negotiations",The hours-long protest was against the arrest of suspects in an alleged forced conversion case.,"04 Jan, 2020 07:10pm",Pakistan
Trump says Iran's Soleimani should have been killed 'many years ago',US Secretary of State says strike aimed to disrupt “imminent attack” that would've endangered Americans in Middle East.,"03 Jan, 2020 10:37pm",World
Bajwa emphasises 'need for maximum restraint' in call with Pompeo following Soleimani's killing,"FO expresses ""deep concern"" over tensions resulting from the killing of top Iranian commander in a US strike.","04 Jan, 2020 08:59am",Pakistan
Sukkur building collapse: 3-year-old girl rescued alive after 21 hours from underneath debris,Death toll rises to 6; five others also pulled out from the rubble in a wounded state.,"03 Jan, 2020 08:20pm",Pakistan
Mahira Khan started the new year by answering questions from her fans,"New year, same tradition, new answers!","03 Jan, 2020 05:03pm",Pakistan
"Jibran Nasir makes excellent biryani, according to Mansha Pasha",She also shared that life after engagement is going well.,"03 Jan, 2020 04:25pm",Pakistan
Is secular India finally saying 'enough is enough'?,The anger of a new generation against divisive politics of a leader is not an ordinary protest — it’s a revolt.,"08 Feb, 2020 11:02am",Prism
Yasir Nawaz is stepping into the food business with a new restaurant in Karachi,Images spoke to Yasir to get some more details.,"03 Jan, 2020 03:10pm",Pakistan
Special Economic Zones will enable Chinese industries to relocate to Pakistan: PM Imran,Premier performs groundbreaking of Allama Iqbal Industrial City in Faisalabad; inaugurates city's first shelter home.,"03 Jan, 2020 08:01pm",Pakistan
Israel braces for Iranian retaliation after Soleimani assassination,The govt of America's closest ally in the Middle East gave no immediate response to the deaths on Friday.,"03 Jan, 2020 10:36pm",World
"I'm honoured if Coldplay copied my music video, says Pakistani musician Abdullah Qureshi",Speculations arose that the band's video for 'Daddy' is a little too similar to Qureshi's video for 'Laapata',"03 Jan, 2020 01:24pm",Pakistan
'World more dangerous': Reactions pour in as Iran's top general killed in US air strike,"""Soleimani's assassination an extremely dangerous and foolish escalation,"" says Iranian foreign minister.","03 Jan, 2020 10:34pm",World
ToTok co-creator denies app is a spying tool for UAE,Says he had no knowledge that people and companies linked to the project had ties to the country's intelligence.,"03 Jan, 2020 09:44pm",Tech
"Oil prices surge, markets mixed after US kills top Iran general","""A big fat dollop of geopolitical uncertainty has landed on investors' desks,"" says Oanda analyst.","03 Jan, 2020 04:24pm",Business
"It is 2020 and the government has a new resolution: the provision of ‘Roti, Kapra, Makan and Internet’",There is concern of overlapping functions in leading the country towards digitalisation.,"03 Jan, 2020 12:00pm",Pakistan
Standing committee on defence approves bills concerning services chiefs' tenure,Bills approved by the committee unanimously; will be presented for approval in the next National Assembly session.,"03 Jan, 2020 11:18pm",Pakistan
Qasem Soleimani — the general who became an Iran icon by targeting US,"Unknown until the 2003 US invasion of Iraq, Soleimani's popularity grew out American officials calling for his killing.","03 Jan, 2020 07:40pm",World
Fatima Bhutto’s new book shows how the East has started to take its narrative in its own hands,"Bollywood, Turkish soap operas and K-pop are giving Hollywood a run for its money.","03 Jan, 2020 11:58am",Pakistan
You can now go ice fishing on your next trip to Malam Jabba,There's also an international snowboarding championship being organised there!,"03 Jan, 2020 11:59am",Pakistan
KP's Saddar Bazaar — the last of the old,The demolition of Capitol cinema will be the climax in a series of events that has seen the effacement of the old.,"03 Jan, 2020 09:59am",Pakistan
Top Iran commander killed in US strike on Baghdad; Khamenei vows ‘severe revenge’,US embassy in Baghdad issues travel advisory urging all Americans to depart Iraq immediately.,"03 Jan, 2020 06:42pm",World
If NAB was truly a body dedicated to eradicating white-collar crime its structure would have reflected this,NAB adopted an approach of riding roughshod over the law.,"03 Jan, 2020 07:57am",Pakistan
Editorial: India should dial down its aggressive manoeuvres and rhetoric without delay,"Conflict suits no one, least of all two countries armed with nuclear weapons.","03 Jan, 2020 07:35am",World
The Buzdar project must have some success,The 2020 huddle of the big three in Punjab is meant to serve as a symbol of unity.,"03 Jan, 2020 07:26am",Pakistan
KP lawmakers rail at police’s night search operations,"Minister assures PA of an inquiry, says accountability of the of police force is necessary.","03 Jan, 2020 09:52am",Pakistan
Ice fishing attracts tourists to Malam Jabba,Tourists say the experience is something new and unique.,"03 Jan, 2020 10:02am",Pakistan
"Drug trafficking, consumption termed a national security threat",Senator Nuzhat Sadiq suggests involving individuals who have fought addiction as role models.,"03 Jan, 2020 09:31am",Pakistan
CCP launches probe into 62 housing schemes,Probe initiated after the LDA launched ads about deceptive marketing by housing schemes in Lahore and surrounding areas.,"03 Jan, 2020 09:41am",Pakistan
Four die in leather warehouse blaze in Lahore,Witnesses said the injured were in the upper portion of the building and were trapped due to the toxic smoke and flames.,"03 Jan, 2020 09:42am",Pakistan
"Transport strike in Punjab ends after govt puts on hold increase in toll, fines",Protest left citizens across the province stranded at bus stops forcing them to search for other means of transport.,"03 Jan, 2020 09:29am",Pakistan
MQM-P to decide on Bilawal’s offer in people’s interest: mayor,Says PPP has to remove MQM-P's apprehensions first.,"03 Jan, 2020 09:13am",Pakistan
Prices of consumer goods soared unusually high in 2019,The most alarming jump was seen in varieties of flour which went up by Rs15-18 per kg from April 2019 onwards.,"03 Jan, 2020 08:59am",Pakistan
Sindh CM-governor meeting seen as positive sign for city’s development projects,Murad pledges to complete his part of the job on Centre-funded projects.,"03 Jan, 2020 08:57am",Pakistan
Teenager from Shikarpur dies of rabies  at JPMC,"Officials said the total number of dog-bite cases across Sindh last year was more than 130,000.","03 Jan, 2020 09:08am",Pakistan
"Austrian coalition agrees upon headscarf ban, preventive custody","Conservative leader Sebastian Kurz describes move as part of his stance on illegal immigration and “political Islam"".","03 Jan, 2020 09:22am",Newspaper
Computer programme beats human breast cancer diagnosis,Researchers have trained an artificial intelligence model to detect cancer in breast scans from thousands of women.,"03 Jan, 2020 09:15am",Newspaper
Evacuation of fire-ravaged towns ordered in Australia,The number of homes confirmed destroyed in recent days has topped 400 with that figure expected to rise .,"03 Jan, 2020 09:10am",Newspaper
Turkish MPs vote to send troops to Libya,Turkey has used its alliance with the Tripoli government to advance other interests.,"03 Jan, 2020 09:05am",Newspaper
"NZ sweat on Williamson, Nicholls as Aussies play guessing game",New Zealand were beaten heavily in the first two Tests of the three-match series.,"03 Jan, 2020 09:45am",Newspaper
Bangladesh head coach willing to tour Pakistan,Bangladesh are scheduled to tour Pakistan for three Twenty20 Internationals and two Tests later this month.,"03 Jan, 2020 09:38am",Newspaper
Du Plessis warns SA against complacency ahead of second Test,"""We haven’t really achieved anything as a test team; we’ve just won one test match,"" says Du Plessis.","03 Jan, 2020 09:41am",Newspaper
‘PFF audit imperative to pave way for funding from FIFA and AFC’,"""We don’t have a magic wand that we can just come in and hold the election,"" says Humza Khan.","03 Jan, 2020 09:43am",Newspaper
