Story Heading,Story Excerpt,Timestamp,Section
World,Virus 'eminently capable' of spreading through speech: study,Microdroplets generated by speech can remain suspended in the air in an enclosed space for more than ten minutes.,"14 May, 2020 11:10am"
Pakistan,Swords drawn after PML-N lawmaker likens Maryam to Ertugrul,PTI quick to liken the Turkish character with Imran Khan.,"15 May, 2020 07:56pm"
World,Hollywood pays tribute to late comedy actor Fred Willard,"The actor who died at 86 was remembered by Jimmy Kimmel, Steve Carell and Jamie Lee Curtis among others","18 May, 2020 11:30am"
World,Twitter labels Trump tweets as 'unsubstantiated' for first time,"Trump's tweets contended without evidence that mail-in voting would lead to fraud and a ""Rigged Election"".","27 May, 2020 11:15am"
Newspaper,Mindset: Know your worth,"Before you begin reading this article, ask yourself, “Have I ever felt worthless?”","02 May, 2020 06:52am"
Newspaper,Attitude: Adapt to change,The art of making progress is the ability to adapt to change.,"09 May, 2020 04:40am"
Newspaper,"Two polio cases reported from Punjab, Khyber Pakhtunkhwa","18 and 15 month old females contract virus, taking national polio tally for 2020 to 44.","16 Jul, 2020 04:47pm"
Pakistan,Khaled Anam launches infotainment YouTube channel for kids,"The channel is a ""fun, entertaining way to attract the younger generation to know their own national language, Urdu.""","19 May, 2020 03:07pm"
Pakistan,Health officials snubbed for delay in Corona test reports,Punjab home dept asks health authorities to work on improving testing capacity.,"25 May, 2020 09:15am"
,"Why some parents were passionately homeschooling their children, even before the lockdown",Parents looking to homeschool their children during the lockdown can learn many lessons from long-term homeschoolers,"03 May, 2020 07:31am"
Pakistan,PTI seeks audit of funds released by Sindh govt to fight Covid-19,Khurram Sher Zaman demands reopening of OPDs at all hospitals in the province.,"12 May, 2020 09:38am"
Pakistan,Grieving relatives remember PIA crash victims on eve of Eid,Entire families among the deceased; large number of people attend funeral prayers.,"24 May, 2020 07:36am"
Pakistan,GB lawmakers demand Khunjerab Pass reopening for trade,Say border reopening would facilitate delivery of medical equipment from China.,"08 May, 2020 09:59am"
Newspaper,PM’s think tank asks govt to cut tax rates,Meeting decides to discuss fiscal proposals with FBR.,"04 May, 2020 08:13am"
Pakistan,Sindh governor claims herbs helped him recover from coronavirus,Imran Ismail has shared his experience of spending 17 days in isolation after testing positive for Covid-19.,"18 May, 2020 10:15am"
Pakistan,Lahore doctor in her 20s treating Covid-19 patients passes away from virus,"According to the federal health ministry's data, Dr Sana Fatima is the first frontline medic in Punjab to die from the virus.","29 May, 2020 07:28pm"
Pakistan,'Supreme Court not concerned about money being spent on Covid-19 but the quality of services being provided',"Chief justice says quarantine centres lack basic facilities, regrets the wasting of money.","19 May, 2020 10:06pm"
Newspaper,BCCI won’t push for T20  World Cup postponement,Board would consider staging IPL in the October/November slot if it becomes available.,"23 May, 2020 10:24am"
Pakistan,Punjab govt ratifies army land allotment to civilian officials,"Beneficiaries include federal cabinet division secretary, PSO to CM Buzdar.","04 May, 2020 08:01am"
Pakistan,"Lockdowns don’t violate Federal Legislative List, SC told",Punjab says Centre encouraged provinces to take steps in order to curb Covid-19 spread.,"17 May, 2020 07:50am"
Pakistan,Covid-19 and Pakistan's data narrative,Clear data-driven communication will go a long way in buying compliance and a more formidable national response.,"27 May, 2020 06:59pm"
Business,Eid market loss can't be expected to recover in one week,"Pakistanis are estimated to have spent Rs560bn on Eid, down 30pc from the 2019 estimate of Rs800bn.","27 May, 2020 10:36am"
Pakistan,People’s trust in judicial system has been shaken: Imran,Two committees formed to suggest reforms for judicial system and women prisoners’ wellbeing.,"30 May, 2020 08:07am"
Pakistan,The leadership’s whimsical approach to the virus is the biggest impediment,The leadership’s remarks do not help boost public confidence in its ability to lead the nation out of the crisis.,"06 May, 2020 10:03am"
World,Britain heading for a limited easing of lockdown next week,PM Johson likely to adopt a cautious approach to try to ensure there is no second peak of infections.,"07 May, 2020 10:58pm"
Pakistan,Lockup after lockdown: Rashid predicts indiscriminate NAB sweep after Eid,"Shahbaz Sharif can save himself if he changes his ‘software’, says Railways minister.","17 May, 2020 11:10am"
Newspaper,Opinion: Heroes of destruction,Allow me to ask you a question. What is the world obsessed with at this very moment?,"30 May, 2020 06:50am"
Newspaper,Legal issues loom if EPL season doesn’t finish,League is working with the government to find a safe way for players to resume group training and play games by June.,"04 May, 2020 11:12am"
World,Scarface is getting a reboot,"This is will be the second time the 1932 film is getting a reboot, with Al Pacino's 1983 version being the previous","15 May, 2020 12:35pm"
Pakistan,Ferozsons subsidiary inks agreement with Gilead for manufacturing 'experimental drug' remdesivir,Gilead Sciences has signed non-exclusive voluntary license agreements with five South Asian manufacturers.,"13 May, 2020 09:14pm"
Pakistan,"Why we are seeking justice for our son, Daniel Pearl","""We want to do everything in our power to realise your hopes of keeping Pakistan safe for its citizens.""","07 May, 2020 08:21am"
World,Thor Ragnarok director is working on a new Star Wars movie,Taika Waititi will helm the new feature film which he is also co-writing the script for.,"05 May, 2020 02:23pm"
World,International tourism to plunge up to 80pc due to virus: UN,Experts believe there will be signs of recovery by the final quarter of 2020 but mostly in 2021.,"07 May, 2020 08:48pm"
Pakistan,"Very hot, dry weather forecast for Karachi today",The maximum temperature is expected to range between 40 and 42 degrees Celsius.,"06 May, 2020 09:32am"
Pakistan,Crash…,"Is PIA worth it anymore when it is bleeding lives, bleeding billions and bleeding all reasons to exist?","23 May, 2020 12:10pm"
World,"Virus wreaks havoc on US economy after killing 100,000 Americans as pandemic rages around the world","The US unemployment rate reached 14.7 per cent in April, the highest since the Great Depression.","28 May, 2020 09:07pm"
Pakistan,FAO prepares crisis appeal for Pakistan’s locust issue,At least 30pc of Pakistan's area is a breeding ground for locust.,"18 May, 2020 08:50am"
World,China asks US to 'meet halfway' after Trump threatens to cut ties,Relations between the world's two largest economies have deteriorated in recent weeks.,"15 May, 2020 03:31pm"
Business,Uzbekistan looks to Pakistani ports for trade operations,A formal request has been made by Uzbek Deputy Prime Minister Sardor Umurzakov.,"08 May, 2020 08:24am"
Pakistan,Zahid Ahmed doesn't get why actors are so politically correct,"""In order to inspire others, there needs to be more to us than just glamour,"" explains the actor.","25 May, 2020 12:00pm"
World,Meghan Markle and Prince Harry celebrate son's birthday with a charity video,Archie Harrison Mountbatten-Windsor is now one year old.,"07 May, 2020 02:44pm"
Pakistan,"Rs20bn allocated for anti-locust operation, says Imam","NDMA, plant protection dept will be informed about locusts ahead of their movement.","30 May, 2020 08:55am"
Pakistan,Faisal Edhi tests negative for Covid-19,The philanthropist will undergo another test.,"07 May, 2020 09:30am"
Pakistan,"'Devastating, heartbreaking': International, local leaders react to PIA plane crash","Modi, Trudeau, Ashraf Ghani offer condolences, Chinese embassy says ""we stand with Pakistan in time of sadness"".","23 May, 2020 12:17am"
Newspaper,Freed Italian aid worker returns home on special flight,Silvia Romano was kidnapped 18 months ago in southeastern Kenya.,"11 May, 2020 09:37am"
Pakistan,379 repatriated Pakistanis test positive for virus,"Test results of 760, who arrived from Dubai in Faisalabad and Multan on May 10, are still awaited.","13 May, 2020 08:19am"
Pakistan,Opposition wants physical session of parliament,Govt in a fix as summoning NA by May 6 is a constitutional requirement.,"02 May, 2020 10:14am"
Newspaper,Manafort released from prison due to virus concerns,"Paul Manafort, Trumps former campaign chairman was convicted as part of the Russia probe.","14 May, 2020 10:44am"
Newspaper,The weekly weird,Los Angeles skate park covered in sand,"09 May, 2020 04:40am"
Newspaper,"‘Facebook, Amazon chiefs see wealth balloon amid pandemic’",The more than 600 billionaires in the United States became even richer as tech stocks rose during virus lockdowns.,"23 May, 2020 09:38am"
World,How Netflix saved Money Heist from being cancelled with two dollars,The series was almost cancelled in Spain until the streaming giant bought the show and got it international recognition.,"22 May, 2020 11:55am"
Pakistan,Political disunity during pandemic will prove disastrous: BAP leader,Hashmi sees lack of political seriousness in efforts aimed at fighting Covid-19.,"09 May, 2020 08:17am"
Pakistan,Health dept orders probe into purchases for Covid-19 emergency,Complaint about irregularities lodged with Citizen Portal.,"21 May, 2020 09:51am"
Newspaper,Deals with labour contractors can’t end trade union rights: SC,Apex court decides SSGC’s appeal against 2018 ruling of IHC.,"23 May, 2020 08:32am"
Pakistan,NAB reviews probes against opposition leaders,Sugar and wheat scandal also reviewed.,"29 May, 2020 08:20am"
Pakistan,AJK govt suspends relaxations in lockdown following surge in Covid-19 cases,The AJK prime minister also announced that interprovincial and intra-AJK transport will continue to remain suspended.,"18 May, 2020 07:47am"
Pakistan,Frequent angry confrontations seen at LUH over SOPs for virus patients’ bodies,"Hospital's focal person says police should be deployed outside Covid ward, security guards cannot handle situation alone.","30 May, 2020 10:20am"
World,Rights group says Saudi Arabia is holding a senior prince incommunicado since March,The kingdom has regularly denied allegations of unfair detention.,"09 May, 2020 04:00pm"
Newspaper,Trump to target social media with executive order,Leaked versions of the executive order suggest that Trump will seek to remove liability protections that the social media giants enjoy.,"29 May, 2020 09:42am"
Pakistan,LRH professor granted service extension in violation of rules,Board of Governors chairman says he will look into the matter.,"28 May, 2020 09:54am"
Pakistan,PIA’s two special flights bring back 178 Pakistanis,"Upon arrival, all passengers and crew members were scanned and shifted to different hotels for quarantine.","07 May, 2020 08:43am"
Newspaper,Private sector borrowing falls by 47pc,Both conventional and islamic banks witnessed a large decline in private sector borrowing.,"24 May, 2020 08:56am"
Pakistan,Sindh condemns Centre’s bid to implicate chief minister in sugar scam,Move to summon Murad Ali Shah to appear before inquiry panel termed unjustified.,"29 May, 2020 08:50am"
Pakistan,Baloch journalist goes missing in Sweden,Sajid Hussain Baloch is the chief editor of online magazine Balochistan Times.,"02 May, 2020 08:12am"
Newspaper,FO defends CPEC after Alice Wells' criticism,“Pakistan believes that regional economic connectivity will provide a critical stimulus for creating broad-based growth across the region.”,"23 May, 2020 11:13am"
Business,'Unjust' suspension of dividends has left many investors grumbling,"The apex regulator should have stood up to uphold the rights of the banks’ shareholders, says former SECP chairman.","11 May, 2020 09:02am"
Newspaper,Syria strikes kill seven Iran-backed fighters,It was not immediately clear who carried out the strikes on “a base” controlled by Iranian forces.,"18 May, 2020 09:51am"
Pakistan,Actors Daniyal Raheal and Faryal Mehmood got married,"""Everything was perfect. Except a lot of things. My wife's entire family is in the states. We missed them,"" mused Daniyal.","29 May, 2020 12:28pm"
Newspaper,Attitude: Watch your words,"Nowadays we are having vacation or staycation due to the widespread of Covid-19. Amid lockdown and self-quarantine,...","02 May, 2020 06:52am"
Newspaper,FBR tax proposals not in line with govt’s vision: Hafeez,Calls for fewer taxes to stimulate economy.,"15 May, 2020 08:29am"
Pakistan,Two teenage girls in Waziristan village killed for 'honour' over leaked mobile video,FIR registered on behalf of state; police making efforts to save lives of a third girl and a man seen in mobile clip.,"17 May, 2020 02:02am"
Pakistan,Fans use Atif Aslam lyrics to cope with corona times and we can't stop laughing,Which one are you?,"29 May, 2020 05:01pm"
Newspaper,"Rs3.67bn irregularities found in Zakat, Baitul Mal funds",Auditor general furnishes report before Supreme Court.,"03 May, 2020 08:01am"
Pakistan,"Balochistan CM reviews  steps to counter Covid-19, locusts","Matters relating to Ehsaas programme, ration distribution, and locust issue discussed.","15 May, 2020 09:10am"
Pakistan,Zahid Ahmed regrets nose job that went ‘terribly wrong’,"""I thought it won't be a big deal, a lot of people in the world get it done, and I can get it too,"" the actor said","01 May, 2020 10:53am"
Pakistan,Centre should focus on Islamabad if provinces are on their own: Bilawal,Pakistan Medical Association urges govt to provide PPE.,"05 May, 2020 08:33am"
Pakistan,PTV is keen on breaking a YouTube world record with a little help from Ertugrul,The channel wants to rack up over 6.6 million subscribers by the end of this month,"09 May, 2020 04:49pm"
Pakistan,"KP students call online classes, exams unfeasible",Demand reopening of educational institutions under SOPs.,"28 May, 2020 10:03am"
Pakistan,PTI demands governor’s rule in Sindh as speaker adjourns PA session,Firdous Naqvi says opposition to jointly plan next move today; PPP vows to resist ‘unconstitutional’ step.,"20 May, 2020 09:32am"
World,China boosts spending but no big steps for virus-hit economy,Beijing sets no growth target due to “great uncertainty” of epidemic and to enable officials to focus on other goals.,"22 May, 2020 01:20pm"
Newspaper,Rs432bn loan payments deferred so far: SBP,"Deferment of principal will not affect borrower’s credit history, says central bank.","21 May, 2020 09:23am"
Newspaper,Swiss attorney general faces possible impeachment over handling of FIFA corruption probe,Lauber has been accused by anti-corruption campaigners of botching a fraud trial.,"13 May, 2020 10:18am"
Coronavirus,Will coronavirus crisis lead to the end of capitalism?,One sees a path to capitalism’s possible end decades later.,"06 May, 2020 09:44am"
Pakistan,Experts group finally suggests home isolation for some patients,CEAG has sent recommendations to CM for consideration.,"05 May, 2020 09:25am"
Pakistan,NAB to offer hi-tea to its prisoners on Eid,"Hamza Shahbaz, Mir Shakeelur Rehman among NAB detainees.","21 May, 2020 09:18am"
Pakistan,Bilawal asks PM to quit if he can’t cope with challenges,PPP leader accuses Centre of abandoning provinces in fight against coronavirus.,"02 May, 2020 08:09am"
Pakistan,Seven injured in Indian shelling from across LoC,Incidents of targeted firing at villagers  the Indian army are often reported from the region near LoC.,"05 May, 2020 09:53am"
Pakistan,Alyani announces package for virus-hit govt employees,Province to declare government employees who die of coronavirus while performing their duties martyrs.,"30 May, 2020 09:05am"
World,"Apple, Google launch coronavirus contact tracing platform",Google and Apple have laid down several conditions for the use of their technology.,"21 May, 2020 04:15pm"
Newspaper,Ogra asked to keep room for higher levy in oil prices,Finance ministry has asked Ogra to calculate petrol price on the basis of maximum permissible limit of petroleum levy.,"29 May, 2020 09:06am"
Newspaper,Art Corner,"Published in Dawn, Young World, May 9th, 2020","09 May, 2020 04:40am"
World,The second virus wave: How bad will it be as lockdowns ease?,"Germany warned of a second and even third wave, and threatened to reimpose virus restrictions.","06 May, 2020 05:17pm"
Pakistan,Kasur policeman arrested for allegedly killing teenaged boy for refusing relationship,The 18-year-old victim was shot dead while going to a mosque after he allegedly turned down the suspect's overture.,"26 May, 2020 09:42pm"
Pakistan,Violation of SOPs for mosques aggravates virus situation in KP,Govt asked to take prayer leaders into confidence and enforce SOPs strictly.,"06 May, 2020 10:01am"
Pakistan,Planning minister vows relief package for newspaper sellers,Asad Umar says plan will be finalised soon.,"18 May, 2020 08:56am"
Pakistan,'Covid-19 has revealed PM's ineptitude': Opposition criticises govt's handling of crisis,"Prime Minister Imran is ""not providing leadership, he's providing confusion"", says PML-N's Khawaja Asif.","12 May, 2020 07:57am"
Pakistan,"Hello, Rescue 1122, give us ration, please!",The dedicated helpline for virus-related medical assistance has received more calls from slums dwellers seeking rations.,"01 May, 2020 10:27am"
Pakistan,Suspension of domestic flight operations extended to 13th,Decision taken spite of hopes from aviation minister for limited domestic operations to resume.,"11 May, 2020 08:46am"
Newspaper,Book review: Insightful Atlas’ World Pocket Atlas,"In a world of people locked down with Covid-19, be the smart one out.","23 May, 2020 05:48am"
Pakistan,"Police drop investigation in couple’s murder, suicide case in Rawalpindi","Daily-wage worker killed his wife and committed suicide five days ago, say police.","18 May, 2020 09:51am"
Pakistan,Daniel Pearl's parents move SC to reverse acquittals of four accused,Appeal says Sindh High Court “misapplied the burden and the standard of proof erroneously to the facts of this case”.,"03 May, 2020 12:40am"
Newspaper,Virus sparks record drop in energy investment: IEA,"While renewables are likely to fare better than oil, any swift economic recovery could create a global fuel crunch.","28 May, 2020 08:32am"
Newspaper,Green-tech revolution through agripreneurs,It is unrealistic to expect smallholder farmers to deploy the latest technologies due to affordability.,"18 May, 2020 09:36am"
Newspaper,"Biden on sexual assault allegation: it ‘never, never happened’",Biden’s first public remarks on the allegation by former staffer Tara Reade come at a critical moment.,"02 May, 2020 11:30am"
Pakistan,Murad approves Rs286m for anti-locusts operation,The chief minister also directed the finance dept to release Rs132m it had frozen under coronavirus emergency measures.,"10 May, 2020 11:06am"
Newspaper,FPCCI seeks end to discretionary powers of tax officials,"The chambers urge FBR to work on providing relief to taxpayers, simplifying taxation law.","21 May, 2020 09:27am"
Newspaper,Trade resumes with Iran after Zero Point opens in Taftan,As many as 17 Iranian trawlers loaded with food items and LPG gas tankers arrive in Pakistan to mark resumption.,"14 May, 2020 08:52am"
Pakistan,Aagha Ali and Hina Altaf just announced their nikkah,Big congrats to the newlyweds!,"23 May, 2020 10:25am"
Newspaper,Clubs gear up for Bundesliga restart in nine days’ time,All games will be played without spectators.,"08 May, 2020 10:15am"
World,'All my dreams are shattered' — Coronavirus crushes Asia’s garment industry,"Factory owners in Myanmar, Bangladesh and Cambodia have shut thousands of factories and sent workers home without pay.","19 May, 2020 11:57pm"
Newspaper,Last month was warmest April on record: study,“The average temperature for the 12 months to April 2020 is close to 1.3C above the pre-industrial level.”,"06 May, 2020 09:22am"
Pakistan,Punjab's doctors urge govt not to lift restrictions,Medics call sudden spike in cases alarming and disturbing.,"11 May, 2020 10:35am"
World,Nawazuddin Siddiqui's family accused of physical and mental torture by wife,"Aalia Siddiqui has filed for divorce from the actor, claiming to have been ""bearing a lot for too many years.""","24 May, 2020 07:57pm"
Newspaper,"Asad briefs sugar scam probe body on ECC, cabinet decisions","Tells media commission's report to be finalised soon, will determine if sugar was ""smuggled"" or not.","13 May, 2020 08:07am"
Newspaper,Story Time: Magical healing,It was a very cold and bleak evening on the 13th of December at 6:00pm.,"16 May, 2020 06:46am"
Newspaper,Reality bites: A lockdown haircut,"Due to the lockdown in Karachi, all the shops are closed.","23 May, 2020 05:48am"
Pakistan,Komal Rizvi starts YouTube channel to share her yummy recipes,"""I was selected for Master Chef 2019, one of the 20 home chefs in America but I had to withdraw one day before filming.""","14 May, 2020 01:28pm"
World,Sons of murdered Saudi journalist Khashoggi 'forgive' killers,Five people were sentenced to death in the journalist's murder.,"22 May, 2020 12:56pm"
Pakistan,MPAs’ interference in education dept hampers postings on merit,"Minister says lawmakers have to be ""in touch with the education dept"" to resolve public issues.","04 May, 2020 10:46am"
Pakistan,Ex-PM gets bail in PSO appointment case,Abbasi procures protective bail after Karachi accountability court issues arrest warrants.,"20 May, 2020 08:28am"
Newspaper,‘Hales deserves second chance at international level’,England's Alex Hales was dropped from World Cup squad after testing positive for drugs.,"24 May, 2020 11:49am"
Pakistan,Shaista Gillani made acting chairperson of CCP,"Gillani holds a master’s degree in economics for competition law from the King’s College, University of London.","05 May, 2020 08:37am"
Pakistan,"'If more companies test employees for antibodies, it will help ease the government’s burden'",Can antibodies be Pakistan's chance of beating the virus?,"26 May, 2020 11:09am"
Pakistan,"Speculations about plane crash be avoided, says Sindh governor",Sindh Governor Imran Ismail visits victims at CHK’s burns centre.,"27 May, 2020 10:16am"
Newspaper,Uncertainty looms over next ICC chairman,"Shashank Manohar, who became ICC’s first independent chairman in 2016, has ruled out a third term in office.","28 May, 2020 08:56am"
World,US reversal prevents UN vote on pandemic truce,Washington had earlier threatened to use its veto if there were any explicit reference to the WHO.,"09 May, 2020 10:49pm"
Newspaper,Shoaib’s lawyer terms Tafazzul’s defamation notice as ‘invalid’,Shoaib Akhtar has been served with a legal notice for saying that PCB' legal adviser was incompetent.,"13 May, 2020 10:24am"
Newspaper,Army asks Iran to observe principle of non-interference,"Army chiefs from both sides ""resolved to enhance security measures on either side of the border.”","13 May, 2020 08:53am"
Pakistan,Sindh govt orders probe of circumstances leading to Dr Furqan's death,PMA claims the doctor passed away as he was not able to find a ventilator at multiple hospitals in the city.,"05 May, 2020 05:00pm"
Pakistan,Chohan taunts Shahbaz over NAB cases,Says NAB has done nothing wrong by asking PML-N president details of his properties.,"05 May, 2020 09:29am"
Newspaper,"Gulf states reveal bias against foreigners, but also admit their utility","“We can’t decide right now to be racist and to say that expats are free-riders, because they’re not,” says one citizen.","08 May, 2020 08:47am"
Pakistan,Pemra suspends NEO TV’s licence for ‘illegal’ news broadcast,Channel had obtained licence for airing entertainment programmes but since its inception aired news content.,"07 May, 2020 09:32am"
Pakistan,IHC wants Kaavan to be relocated to appropriate sanctuary,Court rules that Islamabad zoo’s animals have been kept in conditions that violate Prevention of Cruelty to Animals Act.,"22 May, 2020 08:02am"
Newspaper,Remittances decline to $1.7bn in April,Covid-19's impact have the potential to drag down remittances as millions of migrant workers have lost their jobs.,"12 May, 2020 08:30am"
Pakistan,Shahbaz flays arrest warrant for Nawaz,"“The Sharif family, Nawaz Sharif and PML-N have always followed the law.""","01 May, 2020 10:50am"
Pakistan,Balochistan opposition vows to resist move against 18th Amendment,"“We will not accept any reduction in the share of small provinces in the 10th NFC Award,” lawmakers say.","17 May, 2020 10:08am"
Newspaper,"Businesses focused on short-term survival, survey finds",Almost 60pc of respondents cite reductions in employee productivity.,"01 May, 2020 09:15am"
Pakistan,"Editorial: Dr Furqan's death sheds light on need for clear SOPs for first responders, medical professionals","Doctors and paramedics are on the front line in the battle against the coronavirus, and are under tremendous stress.","07 May, 2020 10:03am"
World,"Lives Lost: Residents remember Shafqat Khan, Pakistani immigrant who helped others in Jersey City",Shafqat's daughter hopes to carry forward his legacy after he passed away from coronavirus.,"21 May, 2020 11:28am"
World,"Global CO2 emissions to drop 4-7pc in 2020, but will it matter?",Researchers don't think so.,"20 May, 2020 10:50am"
Newspaper,"Imran, Trudeau discuss situation arising out of pandemic","“Pakistan is confronted with the twin challenge of saving lives and shoring up the economy,” says PM Imran.","04 May, 2020 10:30am"
Newspaper,Two Pakistanis compete in online pentathlon,The results of the competition will be announced after the compilation.,"08 May, 2020 10:08am"
Newspaper,Exporters expect fresh orders,Many companies in Pakistan have orders on hold and are waiting for green signals to go ahead.,"27 May, 2020 08:14am"
Pakistan,Pakistan embraces zig-zag technology-led brick kilns to fight air pollution,Brick kilns running on zig-zag technology offer hope as they are environment friendly and make a strong business case.,"07 May, 2020 01:27pm"
World,China's Wuhan reports first coronavirus cluster since lifting of lockdown,New infections have sounded a note of caution amid efforts to ease coronavirus-related restrictions across China.,"12 May, 2020 07:56am"
Business,SECP drafts amendments to restrict forex outflow from insurance sector,The draft amendments have been placed on the SECP’s website for public opinion.,"07 May, 2020 08:18am"
Newspaper,Taliban kill Khost police chief in roadside bomb attack,Taliban spokesman Zabihullah Mujahid said on Twitter the militants claimed responsibility for the attack.,"09 May, 2020 10:00am"
Pakistan,Smokers' Corner: God's wrath or natural science?,"Muslim scholars have a host of explanations for their followers, about the causes of natural catastrophes.","10 May, 2020 09:05am"
Pakistan,Quarantine period for inbound air passengers to be cut,Special PIA flight brings 179 people from Washington.,"12 May, 2020 09:05am"
World,Here's why Kumail Nanjiani calls lockdown 'The Weirds',"“It’s honestly during this quarantine that I thought, ‘What do I want the next five years of my life to look like?’”","20 May, 2020 11:58am"
World,Pakistan condemns commencement of temple construction at site of Babri Masjid in Ayodhya: FO,"""The RSS-BJP combine in India is busy unabashedly advancing the 'Hindutva' agenda,"" says FO spokesperson Aisha Farooqui.","27 May, 2020 11:22pm"
Pakistan,"Ertugrul, Esra Bilgic and the frustrations of Pakistani men","With a Turkish actor, it gets complicated. They want this woman to be pious and they need this woman to remain desirable","14 May, 2020 03:24pm"
Newspaper,Mailbox,Turning dreams into reality,"02 May, 2020 06:52am"
Pakistan,Survivor recalls horror of Karachi plane crash that killed 97,"""After it hit and I regained consciousness, I saw fire everywhere and no one was visible.""","23 May, 2020 08:05pm"
Pakistan,Pilots’ body demands probe into Karchi plane crash,"Palpa says pilots would continue rescue flights; suggests working conditions of ground staff, crew also be looked at during technical investigation.","23 May, 2020 09:53am"
Pakistan,Neelum Muneer just had the cutest moment with Ertugrul actor Gülsim Ali,We're all for heartwarming moments and can already imagine fans of both hoping for a collaboration!,"22 May, 2020 11:56am"
Pakistan,Post-lockdown surge in Covid -19 cases poses fresh challenge to caregivers,"1,296 ventilator available at the state-run teaching hospitals of Punjab, 40 of which are non-functional.","27 May, 2020 10:21am"
Newspaper,Tropical Storm Arthur inches closer to US East Coast,Arthur formed off the coast of Florida on Saturday.,"18 May, 2020 09:53am"
Pakistan,PM’s Corona Relief Fund crosses Rs4bn mark,Opposition wants parliamentary oversight of fund utililastion; Shahbaz calls for convening CCI meeting.,"27 May, 2020 08:28am"
Pakistan,NAB seeks reply from Shahbaz in Lal Sohanra case,"Former Baleeghur Rehman, Advocate Umer Mahmood and officials of Cholistan Development  Authority probed in the case.","09 May, 2020 10:16am"
Newspaper,NON-FICTION: DECONSTRUCTING MYTHS,A searing and unapologetic work challenges accepted social ‘truths’ of an increasingly polarised West and offers...,"03 May, 2020 07:08am"
World,Genetic mutation study finds new coronavirus spread swiftly in late 2019,Researchers identify almost 200 recurrent mutations in the novel coronavirus.,"06 May, 2020 03:33pm"
Newspaper,Eid to be celebrated in S. Arabia tomorrow,"Religious authorities in occupied Jerusalem, Egypt, Jordan, Syria, Qatar and Lebanon also said that Eid would begin on Sunday.","23 May, 2020 08:39am"
World,6 killed in Saudi Arabia shootout dispute between families: police,"Three others were also wounded in the violence in Asir province, says police spokesman.","27 May, 2020 04:04pm"
Newspaper,"Oil refineries, firms told to boost supplies",Govt issues advisory to ensure uninterrupted supply of petroleum products during Eid at all retail outlets.,"18 May, 2020 08:08am"
Pakistan,Two ‘terrorists’ killed in Naurang,Officials say the two men were associated with a terrorist outfit.,"19 May, 2020 09:14am"
Pakistan,"Rabbani, trade union leaders reject plane crash inquiry panel",Inclusion of Palpa representative in commission sought.,"27 May, 2020 09:45am"
Pakistan,Govt builds case to ease restrictions,"Coronavirus cases cross 20,000 mark as minister fears 18m may lose jobs.","04 May, 2020 07:54am"
World,"Tens of thousands evacuated as India, Bangladesh brace for super cyclone","The cyclone, packing wind speeds of up to 160 kph, could cause tidal waves and heavy rainfall to unleash floods.","19 May, 2020 06:17pm"
Newspaper,SECP asked to fine-tune Companies Act,"Amendments make regulatory environment in the country more predictable, consistent and transparent, says trade body.","19 May, 2020 08:33am"
World,Salman Khan advocates for Hindu-Muslim brotherhood in new song,"According to the actor, the song is an Eid gift to his followers since there's no new movie release this year.","28 May, 2020 01:58pm"
Pakistan,Adventure tourism sector will struggle in wake of Covid-19: Alpine Club official,"Club has called for joint action to help the coronavirus-hit tourism sector, particularly in GB.","18 May, 2020 09:41am"
Pakistan,"Govt to use technology to trace cases, identify virus hotspots: Asad Umar",Minister says government to launch mobile application to people identify closest coronavirus treatment options.,"10 May, 2020 03:09pm"
Newspaper,Mailbox,Explore yourself,"16 May, 2020 06:46am"
Pakistan,ANP demands recovery of  Buner trader,"Islamabad and Punjab police and other law enforcement agencies should fulfil their responsibilities, says notice.","19 May, 2020 10:15am"
World,China can't remain oblivious to India's illegal constructions in Ladakh: FM Qureshi,"Foreign minister says New Delhi's ""aggressive policy against its neighbours is putting regional peace and stability at stake"".","27 May, 2020 05:49pm"
World,Avatar sequel will resume production in New Zealand next week,The James Cameron flick had halted production due to the coronavirus pandemic.,"24 May, 2020 11:53am"
World,"Germany starts to reopen, but arguments rage over pace",There is mounting pressure from business groups and some regional govts who are anxious to move faster on reopening.,"04 May, 2020 08:44pm"
Pakistan,Does anyone really believe that the revolutionary PML-N has broken off contact with the other side?,Parties opt for violence only when the state leaves them with no political space.,"05 May, 2020 11:12am"
Newspaper,Shuttered zoo brings joy to penguins in Singapore,Penguins have been given the run of the complex.,"02 May, 2020 11:38am"
Pakistan,Tiger Force may get role in price control in Punjab,Volunteers' “enthusiasm and devotion” for performing various duties under the command of the city administration.,"04 May, 2020 10:41am"
Sport,Vettel to leave Ferrari after 2020 season,"Vettel, who has won 14 races with Ferrari, says financial considerations did not play any role in his decision.","12 May, 2020 04:57pm"
Newspaper,WHO urges governments to probe initial Covid-19 cases,Says France’s coronavirus case in December may hold clues to pandemic’s origin.,"06 May, 2020 08:24am"
Newspaper,Arthur plans SL training camp from June 1,Fast bowlers will be the first players to return to training once cricket resu­mes.,"23 May, 2020 10:23am"
World,"The only grudge I have is that he has spoiled me for life, says Irrfan Khan’s wife","""How can I write a family statement when the whole world is taking it as a personal loss?"" Sutapa wrote.","01 May, 2020 03:28pm"
Newspaper,Hate in the time of Covid,"Despite the flow of information, we have still not been able to forge a common front against the virus.","03 May, 2020 09:13am"
