iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PAK,Pakistan,12/15/2020,434944,0,3107.571,8724,0,60.143,1844.352,0,13.177,36.994,0,0.255,,,,,38951,0.168,0.0727,13.7,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/16/2020,434944,0,3107.571,8724,0,60.143,1844.352,0,13.177,36.994,0,0.255,6136799,,26.52,,38694,0.167,0.071,14.1,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/17/2020,434944,0,3107.571,8724,0,60.143,1844.352,0,13.177,36.994,0,0.255,6176889,40090,26.693,0.173,38678,0.167,0.0708,14.1,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/18/2020,434944,0,3107.571,8724,0,60.143,1844.352,0,13.177,36.994,0,0.255,6216060,39171,26.863,0.169,38188,0.165,0.0734,13.6,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/19/2020,434944,0,3107.571,8724,0,60.143,1844.352,0,13.177,36.994,0,0.255,6264135,48075,27.07,0.208,39138,0.169,0.0689,14.5,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/20/2020,454561,19617,2802.429,9250,526,75.143,1927.536,83.185,11.884,39.224,2.23,0.319,6301341,37206,27.231,0.161,38422,0.166,0.0676,14.8,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/21/2020,454561,0,2802.429,9250,0,75.143,1927.536,0,11.884,39.224,0,0.319,6336113,34772,27.381,0.15,38842,0.168,0.0641,15.6,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/22/2020,454561,0,2802.429,9250,0,75.143,1927.536,0,11.884,39.224,0,0.319,6370707,34594,27.531,0.149,38600,0.167,0.0623,16,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/23/2020,454561,0,2802.429,9250,0,75.143,1927.536,0,11.884,39.224,0,0.319,6406281,35574,27.685,0.154,38497,0.166,0.0614,16.3,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/24/2020,454561,0,2802.429,9250,0,75.143,1927.536,0,11.884,39.224,0,0.319,6428240,21959,27.78,0.095,35907,0.155,0.0626,16,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/25/2020,454561,0,2802.429,9250,0,75.143,1927.536,0,11.884,39.224,0,0.319,6482889,54649,28.016,0.236,38118,0.165,0.0555,18,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/26/2020,454561,0,2802.429,9250,0,75.143,1927.536,0,11.884,39.224,0,0.319,6523842,40953,28.193,0.177,37101,0.16,0.0541,18.5,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/27/2020,469482,14921,2131.571,9816,566,80.857,1990.808,63.272,9.039,41.624,2.4,0.343,6557112,33270,28.336,0.144,36539,0.158,0.0561,17.8,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/28/2020,469482,0,2131.571,9816,0,80.857,1990.808,0,9.039,41.624,0,0.343,6589317,32205,28.476,0.139,36172,0.156,0.0569,17.6,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/29/2020,469482,0,2131.571,9816,0,80.857,1990.808,0,9.039,41.624,0,0.343,6619983,30666,28.608,0.133,35611,0.154,0.0579,17.3,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/30/2020,469482,0,2131.571,9816,0,80.857,1990.808,0,9.039,41.624,0,0.343,6656373,36390,28.765,0.157,35727,0.154,0.0586,17.1,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,12/31/2020,469482,0,2131.571,9816,0,80.857,1990.808,0,9.039,41.624,0,0.343,6696068,39695,28.937,0.172,38261,0.165,0.0558,17.9,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/1/2021,469482,0,2131.571,9816,0,80.857,1990.808,0,9.039,41.624,0,0.343,6737107,41039,29.114,0.177,36317,0.157,0.0585,17.1,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/2/2021,469482,0,2131.571,9816,0,80.857,1990.808,0,9.039,41.624,0,0.343,6775307,38200,29.279,0.165,35924,0.155,0.0608,16.4,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/3/2021,484362,14880,2125.714,10258,442,63.143,2053.906,63.098,9.014,43.498,1.874,0.268,6819699,44392,29.471,0.192,37512,0.162,0.058,17.3,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/4/2021,484362,0,2125.714,10258,0,63.143,2053.906,0,9.014,43.498,0,0.268,6849867,30168,29.602,0.13,37221,0.161,0.0591,16.9,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/5/2021,484362,0,2125.714,10258,0,63.143,2053.906,0,9.014,43.498,0,0.268,6884940,35073,29.753,0.152,37851,0.164,0.0579,17.3,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/6/2021,484362,0,2125.714,10258,0,63.143,2053.906,0,9.014,43.498,0,0.268,6923857,38917,29.921,0.168,38212,0.165,0.0574,17.4,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/7/2021,484362,0,2125.714,10258,0,63.143,2053.906,0,9.014,43.498,0,0.268,6964337,40480,30.096,0.175,38324,0.166,0.0572,17.5,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/8/2021,484362,0,2125.714,10258,0,63.143,2053.906,0,9.014,43.498,0,0.268,7002706,38369,30.262,0.166,37943,0.164,0.0571,17.5,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/9/2021,484362,0,2125.714,10258,0,63.143,2053.906,0,9.014,43.498,0,0.268,7043604,40898,30.439,0.177,38328,0.166,0.0588,17,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/10/2021,499517,15155,2165,10598,340,48.571,2118.169,64.264,9.181,44.94,1.442,0.206,7088014,44410,30.631,0.192,38331,0.166,0.0588,17,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/11/2021,499517,0,2165,10598,0,48.571,2118.169,0,9.181,44.94,0,0.206,7122538,34524,30.78,0.149,38953,0.168,0.0595,16.8,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/12/2021,499517,0,2165,10598,0,48.571,2118.169,0,9.181,44.94,0,0.206,7162626,40088,30.953,0.173,39669,0.171,0.0584,17.1,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/13/2021,499517,0,2165,10598,0,48.571,2118.169,0,9.181,44.94,0,0.206,7202076,39450,31.124,0.17,39746,0.172,0.0605,16.5,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/14/2021,499517,0,2165,10598,0,48.571,2118.169,0,9.181,44.94,0,0.206,7243650,41574,31.303,0.18,39902,0.172,0.0602,16.6,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/15/2021,499517,0,2165,10598,0,48.571,2118.169,0,9.181,44.94,0,0.206,7284009,40359,31.478,0.174,40186,0.174,0.0613,16.3,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/16/2021,499517,0,2165,10598,0,48.571,2118.169,0,9.181,44.94,0,0.206,7326431,42422,31.661,0.183,40404,0.175,0.0597,16.8,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/17/2021,516770,17253,2464.714,10908,310,44.286,2191.33,73.16,10.451,46.255,1.315,0.188,7367622,41191,31.839,0.178,39944,0.173,0.0605,16.5,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/18/2021,516770,0,2464.714,10908,0,44.286,2191.33,0,10.451,46.255,0,0.188,7405571,37949,32.003,0.164,40433,0.175,0.0576,17.4,tests performed,,,,,,,,,,,,,,60.65,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/19/2021,516770,0,2464.714,10908,0,44.286,2191.33,0,10.451,46.255,0,0.188,7442084,36513,32.161,0.158,39923,0.173,0.0571,17.5,tests performed,,,,,,,,,,,,,,60.65,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/20/2021,516770,0,2464.714,10908,0,44.286,2191.33,0,10.451,46.255,0,0.188,7481688,39604,32.332,0.171,39945,0.173,0.0544,18.4,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/21/2021,516770,0,2464.714,10908,0,44.286,2191.33,0,10.451,46.255,0,0.188,7525432,43744,32.521,0.189,40255,0.174,0.0516,19.4,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/22/2021,516770,0,2464.714,10908,0,44.286,2191.33,0,10.451,46.255,0,0.188,7561977,36545,32.679,0.158,39710,0.172,0.0505,19.8,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/23/2021,516770,0,2464.714,10908,0,44.286,2191.33,0,10.451,46.255,0,0.188,7602380,40403,32.854,0.175,39421,0.17,0.0475,21,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/24/2021,530818,14048,2006.857,11247,339,48.429,2250.899,59.57,8.51,47.692,1.438,0.205,7642665,40285,33.028,0.174,39292,0.17,0.0466,21.4,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/25/2021,530818,0,2006.857,11247,0,48.429,2250.899,0,8.51,47.692,0,0.205,7680242,37577,33.19,0.162,39239,0.17,0.047,21.3,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/26/2021,530818,0,2006.857,11247,0,48.429,2250.899,0,8.51,47.692,0,0.205,7722829,42587,33.374,0.184,40106,0.173,0.0452,22.1,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/27/2021,530818,0,2006.857,11247,0,48.429,2250.899,0,8.51,47.692,0,0.205,7764114,41285,33.552,0.178,40347,0.174,0.0433,23.1,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/28/2021,530818,0,2006.857,11247,0,48.429,2250.899,0,8.51,47.692,0,0.205,7804935,40821,33.729,0.176,39929,0.173,0.0434,23,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/29/2021,530818,0,2006.857,11247,0,48.429,2250.899,0,8.51,47.692,0,0.205,7848316,43381,33.916,0.187,40906,0.177,0.0433,23.1,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/30/2021,530818,0,2006.857,11247,0,48.429,2250.899,0,8.51,47.692,0,0.205,7889741,41425,34.095,0.179,41052,0.177,0.0432,23.2,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,1/31/2021,543214,12396,1770.857,11623,376,53.714,2303.464,52.564,7.509,49.287,1.594,0.228,7932196,42455,34.279,0.183,41362,0.179,0.0428,23.4,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/1/2021,543214,0,1770.857,11623,0,53.714,2303.464,0,7.509,49.287,0,0.228,7966981,34785,34.429,0.15,40963,0.177,0.0409,24.4,tests performed,,,,,,,,,,,,,,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/2/2021,543214,0,1770.857,11623,0,53.714,2303.464,0,7.509,49.287,0,0.228,8005794,38813,34.597,0.168,40424,0.175,0.0408,24.5,tests performed,0,0,,,,,0,0,,,,,,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/3/2021,543214,0,1770.857,11623,0,53.714,2303.464,0,7.509,49.287,0,0.228,8041254,35460,34.75,0.153,39591,0.171,0.0402,24.8,tests performed,,,,,,3404,,,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/4/2021,543214,0,1770.857,11623,0,53.714,2303.464,0,7.509,49.287,0,0.228,8085427,44173,34.941,0.191,40070,0.173,0.0385,25.9,tests performed,,,,,,3404,,,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/5/2021,543214,0,1770.857,11623,0,53.714,2303.464,0,7.509,49.287,0,0.228,8122447,37020,35.101,0.16,39162,0.169,0.0362,27.7,tests performed,,,,,,3404,,,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/6/2021,543214,0,1770.857,11623,0,53.714,2303.464,0,7.509,49.287,0,0.228,,,,,38121,0.165,0.0362,27.6,tests performed,,,,,,3404,,,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/7/2021,553128,9914,1416.286,11914,291,41.571,2345.503,42.04,6.006,50.521,1.234,0.176,,,,,36933,0.16,0.0351,28.5,tests performed,,,,,,3404,,,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/8/2021,553128,0,1416.286,11914,0,41.571,2345.503,0,6.006,50.521,0,0.176,8224869,,35.544,,36841,0.159,0.0344,29.1,tests performed,,,,,,3404,,,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/9/2021,553128,0,1416.286,11914,0,41.571,2345.503,0,6.006,50.521,0,0.176,,,,,36090,0.156,0.0339,29.5,tests performed,,,,,,3404,,,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/10/2021,553128,0,1416.286,11914,0,41.571,2345.503,0,6.006,50.521,0,0.176,,,,,35819,0.155,0.0341,29.3,tests performed,27228,27228,,,,3404,0.01,0.01,,,14,3404,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/11/2021,553128,0,1416.286,11914,0,41.571,2345.503,0,6.006,50.521,0,0.176,8325543,,35.979,,34302,0.148,0.0355,28.2,tests performed,,,,,,3439,,,,,15,3439,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/12/2021,553128,0,1416.286,11914,0,41.571,2345.503,0,6.006,50.521,0,0.176,8360823,35280,36.131,0.152,34054,0.147,0.0356,28.1,tests performed,,,,,,3474,,,,,15,3474,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/13/2021,553128,0,1416.286,11914,0,41.571,2345.503,0,6.006,50.521,0,0.176,,,,,34410,0.149,0.0355,28.2,tests performed,,,,,,3509,,,,,15,3509,0.001,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/14/2021,561625,8497,1213.857,12276,362,51.714,2381.534,36.031,5.147,52.056,1.535,0.219,8434098,,36.448,,34767,0.15,0.0352,28.4,tests performed,,,,,,3544,,,,,15,3544,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/15/2021,561625,0,1213.857,12276,0,51.714,2381.534,0,5.147,52.056,0,0.219,8466117,32019,36.586,0.138,34464,0.149,0.0313,31.9,tests performed,,,,,,3579,,,,,15,3579,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/16/2021,561625,0,1213.857,12276,0,51.714,2381.534,0,5.147,52.056,0,0.219,8498022,31905,36.724,0.138,34228,0.148,0.0351,28.5,tests performed,,,,,,3614,,,,,15,3614,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/17/2021,561625,0,1213.857,12276,0,51.714,2381.534,0,5.147,52.056,0,0.219,8531218,33196,36.868,0.143,34176,0.148,0.0341,29.3,tests performed,52768,52768,,,,3649,0.02,0.02,,,15,3649,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/18/2021,561625,0,1213.857,12276,0,51.714,2381.534,0,5.147,52.056,0,0.219,8567761,36543,37.025,0.158,34603,0.15,0.0336,29.7,tests performed,,,,,,3846,,,,,16,3846,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/19/2021,561625,0,1213.857,12276,0,51.714,2381.534,0,5.147,52.056,0,0.219,8602515,34754,37.176,0.15,34527,0.149,0.034,29.4,tests performed,,,,,,4043,,,,,17,4043,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/20/2021,561625,0,1213.857,12276,0,51.714,2381.534,0,5.147,52.056,0,0.219,8644847,42332,37.359,0.183,35341,0.153,0.0329,30.4,tests performed,,,,,,4240,,,,,18,4240,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/21/2021,569846,8221,1174.429,12563,287,41,2416.395,34.861,4.98,53.273,1.217,0.174,8686242,41395,37.537,0.179,36021,0.156,0.0327,30.5,tests performed,72882,72882,,,,4437,0.03,0.03,,,19,4437,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/22/2021,569846,0,1174.429,12563,0,41,2416.395,0,4.98,53.273,0,0.174,8718555,32313,37.677,0.14,36063,0.156,0.0369,27.1,tests performed,,,,,,5801,,,,,25,5801,0.002,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/23/2021,569846,0,1174.429,12563,0,41,2416.395,0,4.98,53.273,0,0.174,8752533,33978,37.824,0.147,36359,0.157,0.0338,29.6,tests performed,,,,,,7165,,,,,30,7165,0.003,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/24/2021,569846,0,1174.429,12563,0,41,2416.395,0,4.98,53.273,0,0.174,8790986,38453,37.99,0.166,37110,0.16,0.0334,29.9,tests performed,,,,,,8529,,,,,36,8529,0.004,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/25/2021,569846,0,1174.429,12563,0,41,2416.395,0,4.98,53.273,0,0.174,8831892,40906,38.167,0.177,37733,0.163,0.034,29.4,tests performed,,,,,,9696,,,,,41,9696,0.004,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/26/2021,569846,0,1174.429,12563,0,41,2416.395,0,4.98,53.273,0,0.174,8873741,41849,38.348,0.181,38747,0.167,0.033,30.3,tests performed,,,,,,10862,,,,,46,10862,0.005,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/27/2021,569846,0,1174.429,12563,0,41,2416.395,0,4.98,53.273,0,0.174,8912918,39177,38.517,0.169,38296,0.165,0.0328,30.5,tests performed,,,,,,12029,,,,,51,12029,0.005,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,2/28/2021,578797,8951,1278.714,12837,274,39.143,2454.351,37.956,5.422,54.434,1.162,0.166,8951838,38920,38.685,0.168,37942,0.164,0.034,29.4,tests performed,,,,,,13196,,,,,56,13196,0.006,50.46,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
