Story Heading,Story Excerpt,Timestamp,Section
Pakistan,Lahore High Court seeks legal aid for ban on political rallies,LHC judge expresses concern on the violation of Covid-19 SOPs by the citizens in general.,"09 Dec, 2020 11:31am"
Pakistan,41 Covid deaths keep health officials on their toes,"Bulk of critical patients was reported in Civil Hospital, Bahawalpur, where 91pc of the ICU beds are occupied.","09 Dec, 2020 11:33am"
Pakistan,Mega vehicles registration scam against fake army auction vouchers,"Inquiry unearths dubious registration of 7,013 vehicles causing loss to exchequer.","09 Dec, 2020 11:25am"
Pakistan,Shehbaz’s wife declared absconder,Court orders NAB to start further process against Nusrat Shehbaz under section 88 of CrPC.,"09 Dec, 2020 11:19am"
Pakistan,Minar-i-Pakistan lawns flooded with water,"PDM terms move as a ""failed effort"" to sabotage its power show.","09 Dec, 2020 11:17am"
Pakistan,Five cement plants accorded approval in Punjab,Five departments have issued NOCs within 90 days of application and action has also started on 11 other applications.,"09 Dec, 2020 11:28am"
Newspaper,"Cash-deficit govt deparments likely to delay salaries, warns AGPR","AGPR says that “some government departments and offices have kept insufficient budget in relevant heads of account"".","09 Dec, 2020 09:53am"
Newspaper,Exporters challenge India’s Basmati GI claim in EU,Notice filed on behalf of Pakistani rice exporters and farmers who are at risk of losing a billion-dollars’ worth of income.,"09 Dec, 2020 09:50am"
Newspaper,Saudi govt delists ‘Kernal’ rice trademark on Pakistan’s objection,This is the second time that a company in Saudi Arabia tried to monopolise the well-known trademark of ‘Kernel’ rice.,"09 Dec, 2020 08:39am"
Newspaper,"14 army men fired, suspended over violence at US base",Two generals are among those being removed from their jobs.,"09 Dec, 2020 10:40am"
Newspaper,"Earth’s highest point gets higher as China, Nepal revise Everest height",This discrepancy was due to China measuring the rock base on the summit and not the covering of snow and ice on the peak.,"09 Dec, 2020 10:29am"
Newspaper,"US places Pakistan, nine others on violators of religious freedom list","China, Iran, Saudi Arabia and North Korea are also on the list.","09 Dec, 2020 10:48am"
Newspaper,Biden picks first black general as Pentagon chief,"Lloyd Austin, veteran of conflicts in Iraq and Afghanistan, beat out favourite for the job Michele Flournoy.","09 Dec, 2020 10:14am"
Pakistan,Suspects booked after two girls allege gang rape in Larkana,Complainant says suspects were claiming that they were harassing and blackmailing his daughters and other family members.,"09 Dec, 2020 11:52am"
Pakistan,Two policemen held for bludgeoning youth to death in Sanghar,"Sanghar SSP orders transfer of the area SHO, promises an inquiry into the episode.","09 Dec, 2020 11:49am"
Pakistan,HEC asked to withdraw proposed associate degree programme,Call to take all stakeholders on board before formulation of policies.,"09 Dec, 2020 11:46am"
Pakistan,Former shipping minister indicted in Rs11.73bn land scam case,Suspects are accused of making illegal allotments in KPT housing scheme.,"09 Dec, 2020 11:45am"
Pakistan,Mansehra DC hints at complete lockdown,Says admin alert about Covid incidence.,"09 Dec, 2020 10:56am"
Pakistan,Terrorist blows himself up in Bajaur raid,Militant set off suicide vest as forces closed in on him during an intelligence-based operation.,"09 Dec, 2020 10:53am"
Pakistan,"Candidates facing harassment charges not considered for VC posts, KP Assembly told","Govt opposes proposal to end co-education, says anti-harassment laws need improvement.","09 Dec, 2020 10:49am"
Pakistan,"20,000 citizens availed Police Khidmat Marakiz services in Rawalpindi this year",The objective of this facility is to provide services under one roof so that citizens don't have to visit police stations.,"09 Dec, 2020 11:42am"
Pakistan,PM’s aide rejects Pims employees’ conflict of interest allegation,"SAPM Dr Faisal Sultan says no longer associated with Shaukat Khanum Memorial Cancer Hospital, Khyber Teaching Hospital.","09 Dec, 2020 11:39am"
Pakistan,"As cases surge, Rawalpindi admin identifies five areas for lockdown",Lockdown will be imposed after getting approval from the Punjab government.,"09 Dec, 2020 11:37am"
Newspaper,"SSB wheelchair tennis coaching camp, event concludes",The two month long coaching camp was supported by Sindh Sports Board and organised by Sindh Tennis Association.,"09 Dec, 2020 10:47am"
Newspaper,"Top seed Tayyab, four women players advance in International Squash",The tournament carries international ranking but it is being participated only by Pakistani players.,"09 Dec, 2020 10:45am"
Newspaper,Australia tame blazing Kohli to win final T20 tie,"While Kohli was at the crease in his imperious 61-ball knock, India had hopes of pulling off victory.","09 Dec, 2020 10:44am"
Pakistan,Five bodies found in Kech district,"Three persons whose bodies were found in Tump had been killed in a gun battle with security forces, say Levies officials.","09 Dec, 2020 10:11am"
Pakistan,"Ministry asked to provide data on income, assets of senior military officers","Pakistan Information Commission says information about income, assets and perks is not sensitive informations.","09 Dec, 2020 10:05am"
Newspaper,SC judge asks Isa’s wife not to involve CJP in controversy,Justice Bandial says CJP has shown a kind gesture by constituting a larger bench to hear the case.,"09 Dec, 2020 09:48am"
Pakistan,IHC ruling puts question mark over bodies headed by aides to PM,Status of at least half a dozen committees headed by the PM’s advisers has become uncertain.,"09 Dec, 2020 09:13am"
Newspaper,Irsa gets software for equitable water sharing,Water Accord Apportionment Tool successfully tested and used for two crop seasons.,"09 Dec, 2020 09:29am"
Newspaper,Imran wants MQM taken on board over Rs1.1tr Karachi plan,IT Minister Aminul Haq says he raised the issue in the cabinet as MQM was not invited in past two meetings regarding the project.,"09 Dec, 2020 09:05am"
Pakistan,ECP body meeting auditing PTI accounts put off indefinitely,"Meeting has been delayed due to Covid-19 pandemic, sources say.","09 Dec, 2020 08:31am"
Newspaper,Opposition MPs will submit resignations to party heads by 31st,"PPP leaders were not enthusiastic about submitting resignations, sources say.","09 Dec, 2020 08:30am"
Newspaper,By-polls on vacant seats if opposition resigns: PM,PM Imran says he is willing to speak to PDM leaders on everything except giving them NRO.,"09 Dec, 2020 08:27am"
World,"Israel, Morocco agree to normalise relations in latest US-brokered deal",Morocco is the fourth country since August to strike a deal aimed at normalising relations with Israel.,"10 Dec, 2020 09:27pm"
World,Explainer: What do the UK allergic reaction cases mean for Pfizer's Covid-19 vaccine,UK officials said there have been two reports of anaphylaxis and one report of a possible allergic reaction since roll out began.,"10 Dec, 2020 07:43pm"
World,Indian government offers more concessions as farmers intensify protests,Huge crowds have been out on the streets around Delhi since November demanding the government repeal agricultural reforms.,"10 Dec, 2020 06:29pm"
World,A look at 7 memorable performances by Bollywood superstar Ranveer Singh,The powerhouse of talent just clocked in a decade in Bollywood.,"10 Dec, 2020 08:13pm"
Pakistan,Revelations about Indian disinformation network vindicate Pakistan’s stance: PM Imran,"Urges international community to take notice of ""a rogue Indian regime"" that ""threatens the stability of the global system"".","11 Dec, 2020 09:47am"
World,British PM takes flak for saying Indian farmers' protest a matter between Pakistan and India,Several MPs express disappointment after Johnson appeared unaware of the situation in India when responding to a lawmaker's query.,"10 Dec, 2020 03:47pm"
Pakistan,DJ Butt released on bail day after his arrest,"Says he was tortured by the police; lawyer claims the case is ""political"" and ""baseless"".","10 Dec, 2020 03:31pm"
World,US Senate falls short of halting Trump’s $23 billion arms sales to UAE,"Senators argued the sale of the equipment, formally authorised last month after the Abraham Accords, was unfolding too quickly.","10 Dec, 2020 03:10pm"
Pakistan,Ertugrul's Engin Altan Düzyatan has finally made it to Pakistan,Ertugrul himself has just landed at Lahore Airport for a short visit to Pakistan at the invitation of a private business company.,"10 Dec, 2020 03:07pm"
Pakistan,"Many cricket legends refused to give me an interview because of my gender, says Zainab Abbas","""I thought the sporting world would be the torch-bearer of sportsmanship, free of racism, free of prejudice but I was wrong""","10 Dec, 2020 02:06pm"
World,How the novel coronavirus has evolved,Mutations have created at least seven strains of the coronavirus so far.,"10 Dec, 2020 01:58pm"
World,"Australia to allow 30,000 fans per day at Boxing Day test",Sports minister Martin Pakula confirmed the increase after Melbourne went 41 days without a new case of Covid-19.,"10 Dec, 2020 01:49pm"
World,"Indian Air Force objects to Netflix film scenes, asks for them to be withdrawn","A mockumentary, featuring Anil Kapoor playing an actor depicting an officer, is scheduled to be released later this month.","10 Dec, 2020 02:42pm"
Pakistan,Behroze Sabzwari recovers from coronavirus,"""My father is back home from the hospital healthy and happy,"" his son, Shahroz revealed on Instagram.","10 Dec, 2020 12:02pm"
Pakistan,Who and what Pakistanis searched for the most in 2020 — apart from coronavirus,"Interestingly, the C word dominating the most searched list is not Covid or Covid-related — it's cricket.","10 Dec, 2020 10:56am"
World,Pantone selects two colours of the year for 2021,The neutral Ultimate Gray and vibrant yellow Illuminating have come out on top,"10 Dec, 2020 10:40am"
Pakistan,"Red Zone files: After the Lahore rally, the PDM will need to start its real heavy lifting",Conflicts within the PDM are subtly yet surely pitting the priorities of PML-N and JUI-F against those of PPP and ANP.,"10 Dec, 2020 09:47am"
Pakistan,Tuba Aamir makes her television debut with Bharaas,"""I've had so many people tell me that I should do something on screen and I’d be great at it but I was never really sure.""","10 Dec, 2020 09:47am"
Business,Analysis: New player’s entry into aviation industry amid pandemic termed bold,Operation of three airlines suspended in recent years.,"10 Dec, 2020 09:33am"
Pakistan,Editorial: Both the PDM and the govt should reflect on how PML-N dealt with the resignation issue in 2014,The initiative for a grand national dialogue ought to be taken by the PTI and welcomed by the PDM.,"10 Dec, 2020 09:09am"
World,Chomsky's masterclass showed his audience that he panders to no one,The scholar warned that Pakistan would have “no future if it was going to live in a world of religious superstition”.,"10 Dec, 2020 08:29am"
Pakistan,Adviser Hafeez Sheikh's predicament comes at a difficult time for the PTI government,Three separate strikes have been scored against the prime minister’s adviser on finance.,"10 Dec, 2020 08:15am"
Pakistan,Over 100 prisoners relocated after Covid detection in jail,Nineteen prisoners and a police constable of the Abbottabad jail tested positive for the virus.,"10 Dec, 2020 11:32am"
Pakistan,Groundbreaking of Nowshera economic zone extension performed,CM says project another milestone in province’s industrialisation.,"10 Dec, 2020 11:28am"
Pakistan,Opposition parties begin collecting resignations from lawmakers,PPP will hold central committee meeting to authenticate resignations.,"10 Dec, 2020 11:30am"
Pakistan,SC may decide former IHC judge case by June next year,Justice Bandial observes that the court wants to deliver good law.,"10 Dec, 2020 10:59am"
Pakistan,19 localities in Pindi district put under lockdown,Capital's positivity rate increases to 6.2pc from 4.8pc.,"10 Dec, 2020 10:53am"
Pakistan,Capital zoo to be converted into wildlife conservation centre: PM’s aide,"Says facility will provide entertainment, educate people.","10 Dec, 2020 10:57am"
Pakistan,‘Mysterious disease’ claims six lives within one week,All of them tested negative for Covid-19 when health officials visited them to assess the situation.,"10 Dec, 2020 11:13am"
Pakistan,PML-N collects 14 MPs’ resignations so far,Two rebel MPAs of the PML-N declare that they will not resign.,"10 Dec, 2020 11:11am"
Pakistan,DJ Butt held days before PDM event,He has been providing a sound system to the rallies of the PML-N in Lahore and elsewhere and was also hired for Dec 13 rally.,"10 Dec, 2020 11:02am"
Pakistan,Marching orders for yet another officer for ‘defying’ CCPO,SSP Investigation Abdul Ghaffar Qaisrani brought the matter to the notice of the IGP.,"10 Dec, 2020 11:06am"
Pakistan,"Bodies formed to check fire safety measures in buildings, factories, SHC told",Court orders KWSB to remove unauthorised and illegal occupants from its 344 properties within a month.,"10 Dec, 2020 11:24am"
Pakistan,Fresh autopsy of PTI leader’s driver casts doubt on DHA encounter,He was among five suspects shot dead in the DHA ‘encounter’ on Nov 27.,"10 Dec, 2020 11:22am"
Pakistan,Cabinet approves Rs4bn compensation package for Sindh’s rain-hit people,Sindh govt wants ‘old’ KCR project scrapped.,"10 Dec, 2020 11:19am"
Newspaper,Canada approves vaccine,The vaccine has initially been authorised for use in people 16 years of age or older.,"10 Dec, 2020 10:47am"
Newspaper,Men with Covid-19 three times more likely to need intensive care: study,"The trend is global — aside from a few exceptions — and can mostly be put down to biological differences, researchers say.","10 Dec, 2020 10:45am"
Newspaper,French cabinet okays law to fight ‘radical Islamism’,It will require officials to interview couples separately prior to wedding to make sure that they were not forced into marriage.,"10 Dec, 2020 07:08pm"
Newspaper,Trump threatens to veto move against UAE arms sales,The Senate is due to vote on resolutions of disapproval of the sales this week.,"10 Dec, 2020 10:34am"
Newspaper,England Test tour of Sri Lanka confirmed for January,England’s touring party will arrive in Sri Lanka on Jan 3 and play two Tests in Galle starting on Jan 14 and Jan 22.,"10 Dec, 2020 11:47am"
Newspaper,"Nauman reaches 50-wicket mark, Kamran hits second ton",Northern reached 77-2 in their second innings to hold an overall lead of 86 runs when stumps were drawn for the day.,"10 Dec, 2020 11:42am"
Newspaper,Ex-India keeper Patel retires from cricket,"Patel, who was 17 years on his international debut, played his 25th and last Test for India in 2018.","10 Dec, 2020 11:40am"
Newspaper,Ben Stokes’ father dies after cancer battle,"Stokes, who played rugby league in England in the 1980s and returned as a coach, was diagnosed with the disease in January.","10 Dec, 2020 11:45am"
Newspaper,"Nasir, Tayyab,  Israr, Amaad enter squash semis","Amna Fayyaz, Madina Zafar, Moqaddas Ashraf and Faiza Zafar also enter the semifinals of the women event.","10 Dec, 2020 11:48am"
Newspaper,Stocks gain 102 points on selective buying,Foreign investors proceed with their offloading stocks worth $0.72 million.,"10 Dec, 2020 10:25am"
Newspaper,NAB chief reassures perturbed business community,"“NAB has great regard for the valuable services of the business community in the progress and prosperity of the country,” he says.","10 Dec, 2020 10:24am"
Newspaper,FBR admits faults in refund software caused delays,Says matter has now been addressed.,"10 Dec, 2020 10:27am"
Newspaper,"Pakistan committed to fighting illicit financial flows, says Hafeez",Adviser outlines that Tax Transparency and Exchange of Information (EOI) are powerful tools to enhance tax compliance.,"10 Dec, 2020 10:22am"
Newspaper,1.8m tax returns filed by Dec 8,"FBR receives 4pc more income tax returns from salaried, non-salaried individuals, the association of persons and companies.","10 Dec, 2020 10:17am"
Newspaper,Mobile phone imports jump 90pc,More than 32.8 million devices have been imported in 2020.,"10 Dec, 2020 10:13am"
Pakistan,PM discusses Covid situation with Bill Gates,Gates acknowledges Pakistan’s efforts to combat the Covid-19 pandemic while stimulating economic growth.,"10 Dec, 2020 10:07am"
Pakistan,Three members of Balochistan Assembly to resign,"They are former chief minister Nawab Mohammad Aslam Raisani,Mir Akhtar Hussain Langove and Sham Lal.","10 Dec, 2020 10:04am"
Pakistan,Indian policies a threat to regional stability: FM,Says timely completion of CPEC is government’s top priority.,"10 Dec, 2020 10:01am"
Newspaper,Indian network lobbying against Pakistan exposed,"265 fake media outlets & dubious think tanks, NGOs are involved in producing content designed to undermine Pakistan.","10 Dec, 2020 06:51pm"
Newspaper,Mining company asked to pay restitution for sacred caves blast,Report lays out broader industry guidance including reviewing consent practices and a moratorium on mining in affected places.,"10 Dec, 2020 09:29am"
Pakistan,PM to chair NCC meeting on Covid-19 today,Relief package to be discussed for sectors closed due to pandemic.,"10 Dec, 2020 09:19am"
Pakistan,ECP body looking into PTI funding to meet on Dec 24,"Scrutiny process was in progress after the ECP’s last order on the matter issued on Aug 27, says statement.","10 Dec, 2020 09:25am"
Newspaper,Pakistan gets US presidential waiver to avoid sanctions,Islamabad says India’s omission as a violator of religious freedom puts credibility of US report into question.,"10 Dec, 2020 09:15am"
Newspaper,Next five years’ economic growth not encouraging,Report projects population to reach 383 million by 2050.,"10 Dec, 2020 08:52am"
Newspaper,Army put on high alert amid threat of Indian strike,Official says “false flag operation” being planned by India to divert the world’s attention from several of its internal issues.,"10 Dec, 2020 02:04pm"
Pakistan,Tech firms seek PM’s support for critical changes to new rules,"AIC says instead of forcing companies to open local offices, Pakistan should facilitate foreign investment through incentives.","10 Dec, 2020 08:46am"
Pakistan,Opposition resignations unlikely to hamper Senate poll process,Laws are silent on number of legislators in attendance for voting process.,"10 Dec, 2020 08:57am"
Pakistan,PM dares opposition on no-trust motion against him,Premier says he didn’t backtrack from dialogue.,"10 Dec, 2020 08:35am"
Sport,"Pakistan considered abandoning New Zealand tour while in quarantine, says Misbah","""When you invest this much time, then you have to give it a shot,"" he says.","11 Dec, 2020 09:58pm"
World,"Chadwick Boseman's role will not be recast following the actor's death, says Marvel",Boseman died in August of colon cancer at age 43 after a four year battle with the disease that he had kept private.,"11 Dec, 2020 05:53pm"
Pakistan,Ertuğrul's Engin Altan says he is ready to work in Pakistan provided there's a good story,"Fans were over the moon as the superstar said ""Lahore Lahore hai"" during his press conference today.","11 Dec, 2020 05:18pm"
Pakistan,"This International Mountain Day, appreciate the tall and majestic peaks in Pakistan","With the goal to encourage sustainable development, the United Nations has decided the theme 'Mountain Biodiversity' for 2020 .","11 Dec, 2020 05:14pm"
World,"FM Qureshi urges UN, EU to investigate report on Indian propaganda network","Says findings of the report have ""corroborated our stance and stamped our claims"" on India's designs and intentions.","11 Dec, 2020 04:12pm"
,'Historic moment': First Virgin Atlantic flight lands in Pakistan,Virgin Atlantic will also offer connecting flights to North America as well as cargo services.,"11 Dec, 2020 03:40pm"
World,FO summons senior Indian envoy to lodge protest over LoC ceasefire violations,"Killing of innocent civilians termed deplorable, ""against all established humanitarian norms and professional military conduct"".","11 Dec, 2020 12:55pm"
Pakistan,"From eclairs to burgers, these 6 Karachi home-based businesses are serving taste and quality","In a year of social distancing and lockdown, ordering food is no longer about only easy and convenient — it's also about quality.","11 Dec, 2020 12:49pm"
Pakistan,Khumariyaan's Chaap Trance is a genre you've never heard before,"Collaborating with talent from Balochistan who specialise in throat singing, Chaap Trance is likely to catch you off guard","11 Dec, 2020 11:12am"
World,Time magazine names BTS its Entertainer of the Year,"“There are times when I’m still taken aback by all the unimaginable things that are happening,” BTS member Suga told Time.","11 Dec, 2020 12:58pm"
World,Editorial: Indian disinformation network's propaganda against Pakistan betrays a sinister campaign,The international community must raise its voice and demand an explanation from New Delhi.,"11 Dec, 2020 10:03am"
Pakistan,"PDM has played its cards too early, says information minister",Shibli Faraz insists opposition is hurling empty threats over quitting legislatures.,"11 Dec, 2020 09:54am"
Pakistan,"PTI's strategy to drive a wedge between PPP, PML-N by going light on Bilawal is apparently not working",The PTI itself indulges in tense mind games when it dares the PDM to resign en masse and expose itself to another 1985.,"11 Dec, 2020 09:30am"
World,TV host Ellen DeGeneres tests positive for coronavirus,A representative said production of her talk show had been halted until January.,"11 Dec, 2020 12:59pm"
Pakistan,"Maryam challenges attachment of Murree, Chhangla Galli properties in Toshakhana case",Maryam says Murree and Chhangla Galli properties that are seized by NAB were owned by her late mother.,"11 Dec, 2020 09:40am"
Newspaper,"Facebook faces US lawsuits that could force sale of Instagram, WhatsApp",Facebook has become the second big tech company to face a major legal challenge this year in US.,"11 Dec, 2020 10:51am"
Pakistan,Rao Anwar on UK sanctions list,Former SSP is suspected of being behind more than 190 “hits” that led to more than 400 deaths.,"11 Dec, 2020 10:48am"
Newspaper,US Senate stops debate on arms sales to UAE after veto threat,"Senate votes 50-46 and 49-47, mostly along party lines, to stop consideration of the resolutions.","11 Dec, 2020 10:32am"
Newspaper,Lebanese PM indicted over Beirut port blast,Three other ministers have also been indicted for negligence.,"11 Dec, 2020 10:54am"
Newspaper,Pakistan challenges India’s bid for basmati GI tag,IPO Pakistan has filed the opposition under Article 51 of the Regulation (EU) No 1151/2012 through a Brussels-based law firm.,"11 Dec, 2020 10:30am"
Newspaper,"Manufacturing, construction recovery underway: ADB","ADB says Pakistan’s economy is recovering, particularly in manufacturing and construction.","11 Dec, 2020 10:27am"
Newspaper,Roshan account receives $7.7m in a single day,"RDA provides innovative banking solutions for non-resident Pakistanis for fund transfers, bill payments and investment activities.","11 Dec, 2020 10:23am"
Newspaper,Steel Mills transaction structure for privatisation approved,"Under the transaction structure, majority of the shares of the PSM will be divested.","11 Dec, 2020 09:41am"
Pakistan,Kohat police seize big cache of weapons,"The weapons included 75 12-bore repeaters, 10 shotguns and spare parts of various arms.","11 Dec, 2020 11:55am"
Pakistan,Opposition members put off protest for 10 days after meeting KP CM,Govt promises to address their grievances on funds distribution.,"11 Dec, 2020 11:53am"
Pakistan,Covid positivity rate surges in Peshawar,Peshawar accounted for six mortalities and 196 new cases in the province.,"11 Dec, 2020 11:57am"
Pakistan,Ministry told to file report on relocation of Himalayan brown bears,"IHC directives issued to ministry, IWMB yet to be implemented.","11 Dec, 2020 11:50am"
Pakistan,Protesting Pims employees to discontinue indoor services,Covid-19 and emergency wards would remain open.,"11 Dec, 2020 11:48am"
Pakistan,Vital medicine for heart patients short in Punjab markets,Senior cardiologists and surgeons say Angised was short all over the country and its main reason might be low price.,"11 Dec, 2020 11:40am"
Pakistan,Govt told to go by the book to deal with PDM,LHC assured that the authorities will enforce applicable law and strict observance of SOPs.,"11 Dec, 2020 11:34am"
Pakistan,Bilawal meets party cadre today to discuss PDM rally,"PPP chairman is also scheduled to meet PML-N Vice President Maryam Nawaz, say sources.","11 Dec, 2020 11:26am"
Pakistan,‘Children biggest victims of Covid-19 pandemic’,"There is an immediate need for govt to take steps to address children's needs, speakers say.","11 Dec, 2020 11:23am"
Pakistan,Sindh govt seeks WHO help for coronavirus vaccination,World health body donates six mobile vaccination vans to EPI for Karachi districts.,"11 Dec, 2020 11:20am"
Pakistan,We have our resignations in our pockets: Murad,"“We are workers of a party which has a totally different culture of loyalty,” says Sindh CM.","11 Dec, 2020 11:18am"
Newspaper,CSA has faith in Covid-19 protocols despite negative England,"CSA chair says postponement of the three-match series, at England’s request, has caused CSA reputational damage.","11 Dec, 2020 11:14am"
Newspaper,Williamson pulls out of final WI Test after abrupt U-turn,The Kiwis captain is expecting his first child.,"11 Dec, 2020 11:04am"
Pakistan,Some Gwadar areas being provided extra security: Alyani,Chief minister rejects opposition propaganda.,"11 Dec, 2020 10:16am"
Pakistan,"Maternal mortality ratio in Pakistan still too high, shows report",About 12pc of the deaths among married women between ages of 15 and 49 years in past three years were due to maternal causes.,"11 Dec, 2020 10:14am"
Pakistan,SC reserves ruling on bench in Justice Isa case,Court allows SCBA president to furnish written arguments.,"11 Dec, 2020 09:58am"
Pakistan,"Despite rain, smog persists in Lahore","Emissions from vehicals, kilns and stubble burning have been identified as major contributors to bad air quality.","11 Dec, 2020 09:48am"
Newspaper,Ehsaas bringing positive change to Pakistan: report,"Sir Michael Barber says Ehsaas Programme will become a ""globally leading exemplar on how to tackle poverty"".","11 Dec, 2020 09:42am"
Newspaper,Afghan woman journalist shot dead in Jalalabad,"Enekaas TV's Malalai Maiwand, in her 20s, was killed along with her driver Mohammad Tahir while travelling, says the channel.","11 Dec, 2020 08:52am"
Newspaper,LNG spot market cold-shoulders Pakistan,This is the first time Pakistan has not received a bid since it entered the spot market five years ago.,"11 Dec, 2020 03:53pm"
Newspaper,"Afghanistan, Iran open first rail network","Train links Iran's Khaf city with Afganistan's Rozanak about 150 kilometres away, but is scheduled to be expanded to reach Herat.","11 Dec, 2020 08:23am"
Newspaper,PM urges opposition to put off rallies to save lives,NCC observes huge difference in SOPs compliance during first and second wave of pandemic.,"11 Dec, 2020 08:16am"
Pakistan,60pc of Pakistan's energy will be 'clean' by 2030: PM Imran,"""Pakistan contributes less than 1pc to global emissions, is the fifth most vulnerable to climate change,"" he says.","12 Dec, 2020 09:35pm"
Pakistan,TV host Iqrarul Hassan assaulted in Lahore's DHA,"Police arrest seven men, say will file cases against them under anti-terror laws.","12 Dec, 2020 11:34pm"
Pakistan,"'Is there an emergency?': Buzdar urges PDM to opt for dialogue, postpone rallies","Cites terror threat, rising incidence of coronavirus in Punjab to urge opposition alliance not to ""play with people's lives"".","12 Dec, 2020 08:01pm"
World,Iran executes 'counter-revolutionary' opposition figure Ruhollah Zam,Zam is one of several people to have been sentenced to death over links to protests that rocked Iran between 2017 and 2019.,"12 Dec, 2020 04:26pm"
Pakistan,Why I crave chikki every winter,Everything you need to know about desi winter sweets.,"12 Dec, 2020 04:11pm"
World,Disinformation network: FO hits back at India's denial following exposé,"""The latest developments have clearly shown that India is neither ‘responsible’ nor a ‘democracy’,"" FO says.","12 Dec, 2020 04:00pm"
Pakistan,All the touristy things Ertugrul's Engin Altan is doing during his time in Pakistan,"The actor tried Pakistani cuisine, visited Badshahi Mosque and paid respect to Allama Iqbal at his shrine","12 Dec, 2020 03:13pm"
World,"Why are Indian farmers protesting, and what can Modi do?","For the past few decades, farm incomes have remained stagnant and the sector is in sore need of investment and modernisation.","12 Dec, 2020 01:55pm"
World,US approves Pfizer vaccine as millions of doses begin shipping,President Donald Trump says first immunisations will take place “in less than 24 hours”.,"12 Dec, 2020 01:18pm"
World,Kardashians headed back to TV with new deal on Hulu,The announcement came three months after the Los Angeles-based family announced it was ending Keeping Up With the Kardashians,"12 Dec, 2020 12:56pm"
World,US Supreme Court quashes Trump's attempt to keep the White House,"""The Supreme Court really let us down. No Wisdom, No Courage,"" Trump tweets after top US court gives biggest blow to his chances.","12 Dec, 2020 02:05pm"
Pakistan,Nimra Bucha is now part of Ms. Marvel’s cast,Sharmeen Obaid-Chinoy is all set to direct one episode of the series slated for release on Disney+.,"12 Dec, 2020 12:55pm"
World,Actor Shia LaBeouf accused of abuse by ex-girlfriend FKA twigs,"The civil lawsuit seeks unspecified damages for alleged sexual battery, assault and emotional distress.","12 Dec, 2020 10:12am"
World,"Editorial: After Morocco, yet more Arab states may recognise Israel while paying lip service to Palestine",The elephant in the room is Saudi Arabia.,"12 Dec, 2020 08:40am"
Pakistan,By rewarding professors with phony achievements Pakistan has damaged its universities beyond repair,The country needs more stringent requirements for claiming credit for a scientific paper.,"12 Dec, 2020 08:31am"
Pakistan,How Sheikh Rashid and Hafeez Shaikh hit the bullseye amid changing circumstances for the PTI govt,The IHC judgement had created serious problems for unelected ‘specialists’  in the Cabinet,"12 Dec, 2020 08:23am"
Newspaper,Travel: A road trip in the pandemic,"My father, Baba, as we call him, had to go to Lahore and Islamabad on an official assignment.","12 Dec, 2020 07:20am"
Newspaper,Art Corner,"Published in Dawn, Young World, December 12th, 2020","12 Dec, 2020 07:20am"
Newspaper,Attitude: A happiness that lasts  forever!,What do you think about true happiness?,"12 Dec, 2020 07:20am"
Newspaper,Story Time: Balance is important,"“...and the next pairs will be Mahnoor and Maheen.” 

“Oh no!” Mahnoor thought. “She’s an average...","12 Dec, 2020 07:20am"
Newspaper,Wonder Craft: Yarn and seashells photo frame,"Whenever you visit the seaside, don’t forget to grab some seashells lying around on the shore.","12 Dec, 2020 07:20am"
Newspaper,Book review: Mega Bites: Flight — The Trials and Triumphs of Air Pioneers,Man has been fond of flying ever since he realised that it could be...,"12 Dec, 2020 07:20am"
Newspaper,The weekly weird,Driver pulled over for using folding lawn chair as car seat,"12 Dec, 2020 07:20am"
Newspaper,Spotlight,"Apple-1, signed by Steve Wozniak, up for auction","12 Dec, 2020 07:20am"
Newspaper,facts! Did you know?,New York graffiti,"12 Dec, 2020 07:20am"
Newspaper,Poet's Corner,"Published in Dawn, Young World, December 12th, 2020","12 Dec, 2020 07:20am"
Newspaper,Mailbox,"This is with reference to the article “United we stand” by Muhammad Taha Imran (YW, November 7).","12 Dec, 2020 07:20am"
Newspaper,The world is my canvas,"Graffiti may not be considered as real art by some, but it is a powerful expression of feelings and messages...","12 Dec, 2020 07:20am"
Pakistan,Main accused in girl assault and murder case arrested,Badbher villagers torch his house.,"12 Dec, 2020 11:05am"
Pakistan,CM wants olive plantation plan ready in 10 days,The chief minister also directs the authorities concerned to take necessary steps to stop illegal stone crushing.,"12 Dec, 2020 11:04am"
Pakistan,KP Assembly passes bill to create endowment fund for non-Muslim terror victims,"Opposition members complain about slow work on uplift projects, diversion of funds.","12 Dec, 2020 11:00am"
Pakistan,"Ban on gatherings, carrying arms in capital extended for two months","Sale, purchase and use of firecrackers and fireworks, wall caking and writing slogans also prohibited.","12 Dec, 2020 10:27am"
Pakistan,Historical mosque near Lotus Lake to be restored,The mosque is believed to be over 100 years old and was used as a worship place for villagers of Pairan.,"12 Dec, 2020 10:30am"
Pakistan,15 file nominations for Islamabad mayor’s post,The election will be held on Dec 28.,"12 Dec, 2020 10:32am"
Pakistan,IHC surprised over ministry’s decision not to relocate brown bears to Jordan,Four Paws representative informs court adequate facilities not available in Rawalpindi zoo.,"12 Dec, 2020 10:27am"
Pakistan,Police official probing land grab transferred,Some 50 kanals of the land is in the possession of an influential business group.,"12 Dec, 2020 10:46am"
